Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
2/17/2020,Denmark,Faroe Islands,0,0,0
2/18/2020,Denmark,Faroe Islands,0,0,0
2/19/2020,Denmark,Faroe Islands,0,0,0
2/20/2020,Denmark,Faroe Islands,0,0,0
2/21/2020,Denmark,Faroe Islands,0,0,0
2/22/2020,Denmark,Faroe Islands,0,0,0
2/23/2020,Denmark,Faroe Islands,0,0,0
2/24/2020,Denmark,Faroe Islands,0,0,0
2/25/2020,Denmark,Faroe Islands,0,0,0
2/26/2020,Denmark,Faroe Islands,0,0,0
2/27/2020,Denmark,Faroe Islands,0,0,0
2/28/2020,Denmark,Faroe Islands,0,0,0
2/29/2020,Denmark,Faroe Islands,0,0,0
3/1/2020,Denmark,Faroe Islands,0,0,0
3/2/2020,Denmark,Faroe Islands,0,0,0
3/3/2020,Denmark,Faroe Islands,0,0,0
3/4/2020,Denmark,Faroe Islands,1,0,0
3/5/2020,Denmark,Faroe Islands,1,0,0
3/6/2020,Denmark,Faroe Islands,1,0,0
3/7/2020,Denmark,Faroe Islands,1,0,0
3/8/2020,Denmark,Faroe Islands,2,0,0
3/9/2020,Denmark,Faroe Islands,2,0,0
3/10/2020,Denmark,Faroe Islands,2,0,0
3/11/2020,Denmark,Faroe Islands,2,0,0
3/12/2020,Denmark,Faroe Islands,2,0,0
3/13/2020,Denmark,Faroe Islands,3,0,0
3/14/2020,Denmark,Faroe Islands,9,0,0
3/15/2020,Denmark,Faroe Islands,11,0,0
3/16/2020,Denmark,Faroe Islands,18,0,0
3/17/2020,Denmark,Faroe Islands,47,0,0
3/18/2020,Denmark,Faroe Islands,58,0,0
3/19/2020,Denmark,Faroe Islands,72,0,0
3/20/2020,Denmark,Faroe Islands,80,0,0
3/21/2020,Denmark,Faroe Islands,92,0,0
3/22/2020,Denmark,Faroe Islands,115,0,0
3/23/2020,Denmark,Faroe Islands,118,0,0
3/24/2020,Denmark,Faroe Islands,122,33,0
3/25/2020,Denmark,Faroe Islands,132,38,0
3/26/2020,Denmark,Faroe Islands,140,47,0
3/27/2020,Denmark,Faroe Islands,144,54,0
3/28/2020,Denmark,Faroe Islands,155,54,0
3/29/2020,Denmark,Faroe Islands,159,70,0
3/30/2020,Denmark,Faroe Islands,168,70,0
3/31/2020,Denmark,Faroe Islands,169,74,0
4/1/2020,Denmark,Faroe Islands,173,75,0
1/22/2020,Denmark,Greenland,0,0,0
1/23/2020,Denmark,Greenland,0,0,0
1/24/2020,Denmark,Greenland,0,0,0
1/25/2020,Denmark,Greenland,0,0,0
1/26/2020,Denmark,Greenland,0,0,0
1/27/2020,Denmark,Greenland,0,0,0
1/28/2020,Denmark,Greenland,0,0,0
1/29/2020,Denmark,Greenland,0,0,0
1/30/2020,Denmark,Greenland,0,0,0
1/31/2020,Denmark,Greenland,0,0,0
2/1/2020,Denmark,Greenland,0,0,0
2/2/2020,Denmark,Greenland,0,0,0
2/3/2020,Denmark,Greenland,0,0,0
2/4/2020,Denmark,Greenland,0,0,0
2/5/2020,Denmark,Greenland,0,0,0
2/6/2020,Denmark,Greenland,0,0,0
2/7/2020,Denmark,Greenland,0,0,0
2/8/2020,Denmark,Greenland,0,0,0
2/9/2020,Denmark,Greenland,0,0,0
2/10/2020,Denmark,Greenland,0,0,0
2/11/2020,Denmark,Greenland,0,0,0
2/12/2020,Denmark,Greenland,0,0,0
2/13/2020,Denmark,Greenland,0,0,0
2/14/2020,Denmark,Greenland,0,0,0
2/15/2020,Denmark,Greenland,0,0,0
2/16/2020,Denmark,Greenland,0,0,0
2/17/2020,Denmark,Greenland,0,0,0
2/18/2020,Denmark,Greenland,0,0,0
2/19/2020,Denmark,Greenland,0,0,0
2/20/2020,Denmark,Greenland,0,0,0
2/21/2020,Denmark,Greenland,0,0,0
2/22/2020,Denmark,Greenland,0,0,0
2/23/2020,Denmark,Greenland,0,0,0
2/24/2020,Denmark,Greenland,0,0,0
2/25/2020,Denmark,Greenland,0,0,0
2/26/2020,Denmark,Greenland,0,0,0
2/27/2020,Denmark,Greenland,0,0,0
2/28/2020,Denmark,Greenland,0,0,0
2/29/2020,Denmark,Greenland,0,0,0
3/1/2020,Denmark,Greenland,0,0,0
3/2/2020,Denmark,Greenland,0,0,0
3/3/2020,Denmark,Greenland,0,0,0
3/4/2020,Denmark,Greenland,0,0,0
3/5/2020,Denmark,Greenland,0,0,0
3/6/2020,Denmark,Greenland,0,0,0
3/7/2020,Denmark,Greenland,0,0,0
3/8/2020,Denmark,Greenland,0,0,0
3/9/2020,Denmark,Greenland,0,0,0
3/10/2020,Denmark,Greenland,0,0,0
3/11/2020,Denmark,Greenland,0,0,0
3/12/2020,Denmark,Greenland,0,0,0
3/13/2020,Denmark,Greenland,0,0,0
3/14/2020,Denmark,Greenland,0,0,0
3/15/2020,Denmark,Greenland,0,0,0
3/16/2020,Denmark,Greenland,1,0,0
3/17/2020,Denmark,Greenland,1,0,0
3/18/2020,Denmark,Greenland,1,0,0
3/19/2020,Denmark,Greenland,2,0,0
3/20/2020,Denmark,Greenland,2,0,0
3/21/2020,Denmark,Greenland,2,0,0
3/22/2020,Denmark,Greenland,4,0,0
3/23/2020,Denmark,Greenland,4,0,0
3/24/2020,Denmark,Greenland,5,2,0
3/25/2020,Denmark,Greenland,6,2,0
3/26/2020,Denmark,Greenland,6,2,0
3/27/2020,Denmark,Greenland,10,2,0
3/28/2020,Denmark,Greenland,10,2,0
3/29/2020,Denmark,Greenland,10,2,0
3/30/2020,Denmark,Greenland,10,2,0
3/31/2020,Denmark,Greenland,10,2,0
4/1/2020,Denmark,Greenland,10,2,0
1/22/2020,Diamond Princess,,0,0,0
1/23/2020,Diamond Princess,,0,0,0
1/24/2020,Diamond Princess,,0,0,0
1/25/2020,Diamond Princess,,0,0,0
1/26/2020,Diamond Princess,,0,0,0
1/27/2020,Diamond Princess,,0,0,0
1/28/2020,Diamond Princess,,0,0,0
1/29/2020,Diamond Princess,,0,0,0
1/30/2020,Diamond Princess,,0,0,0
1/31/2020,Diamond Princess,,0,0,0
2/1/2020,Diamond Princess,,0,0,0
2/2/2020,Diamond Princess,,0,0,0
2/3/2020,Diamond Princess,,0,0,0
2/4/2020,Diamond Princess,,0,0,0
2/5/2020,Diamond Princess,,0,0,0
2/6/2020,Diamond Princess,,0,0,0
2/7/2020,Diamond Princess,,61,0,0
2/8/2020,Diamond Princess,,61,0,0
2/9/2020,Diamond Princess,,64,0,0
2/10/2020,Diamond Princess,,135,0,0
2/11/2020,Diamond Princess,,135,0,0
2/12/2020,Diamond Princess,,175,0,0
2/13/2020,Diamond Princess,,175,0,0
2/14/2020,Diamond Princess,,218,0,0
2/15/2020,Diamond Princess,,285,0,0
2/16/2020,Diamond Princess,,355,0,0
2/17/2020,Diamond Princess,,454,0,0
2/18/2020,Diamond Princess,,542,0,0
2/19/2020,Diamond Princess,,621,1,0
2/20/2020,Diamond Princess,,634,1,2
2/21/2020,Diamond Princess,,634,1,2
2/22/2020,Diamond Princess,,634,1,2
2/23/2020,Diamond Princess,,691,0,3
2/24/2020,Diamond Princess,,691,0,3
2/25/2020,Diamond Princess,,691,0,3
2/26/2020,Diamond Princess,,705,10,4
2/27/2020,Diamond Princess,,705,10,4
2/28/2020,Diamond Princess,,705,10,6
2/29/2020,Diamond Princess,,705,10,6
3/1/2020,Diamond Princess,,705,10,6
3/2/2020,Diamond Princess,,705,10,6
3/3/2020,Diamond Princess,,706,10,6
3/4/2020,Diamond Princess,,706,10,6
3/5/2020,Diamond Princess,,706,10,6
3/6/2020,Diamond Princess,,706,40,6
3/7/2020,Diamond Princess,,706,40,6
3/8/2020,Diamond Princess,,706,40,6
3/9/2020,Diamond Princess,,706,40,6
3/10/2020,Diamond Princess,,706,40,6
3/11/2020,Diamond Princess,,706,325,7
3/12/2020,Diamond Princess,,706,325,7
3/13/2020,Diamond Princess,,706,325,7
3/14/2020,Diamond Princess,,706,325,7
3/15/2020,Diamond Princess,,706,325,7
3/16/2020,Diamond Princess,,706,325,7
3/17/2020,Diamond Princess,,706,325,7
3/18/2020,Diamond Princess,,712,325,7
3/19/2020,Diamond Princess,,712,325,7
3/20/2020,Diamond Princess,,712,325,7
3/21/2020,Diamond Princess,,712,325,8
3/22/2020,Diamond Princess,,712,325,8
3/23/2020,Diamond Princess,,712,325,8
3/24/2020,Diamond Princess,,712,325,10
3/25/2020,Diamond Princess,,712,587,10
3/26/2020,Diamond Princess,,712,597,10
3/27/2020,Diamond Princess,,712,597,10
3/28/2020,Diamond Princess,,712,597,10
3/29/2020,Diamond Princess,,712,603,10
3/30/2020,Diamond Princess,,712,603,10
3/31/2020,Diamond Princess,,712,603,10
4/1/2020,Diamond Princess,,712,603,11
1/22/2020,Djibouti,,0,0,0
1/23/2020,Djibouti,,0,0,0
1/24/2020,Djibouti,,0,0,0
1/25/2020,Djibouti,,0,0,0
1/26/2020,Djibouti,,0,0,0
1/27/2020,Djibouti,,0,0,0
1/28/2020,Djibouti,,0,0,0
1/29/2020,Djibouti,,0,0,0
1/30/2020,Djibouti,,0,0,0
1/31/2020,Djibouti,,0,0,0
2/1/2020,Djibouti,,0,0,0
2/2/2020,Djibouti,,0,0,0
2/3/2020,Djibouti,,0,0,0
2/4/2020,Djibouti,,0,0,0
2/5/2020,Djibouti,,0,0,0
2/6/2020,Djibouti,,0,0,0
2/7/2020,Djibouti,,0,0,0
2/8/2020,Djibouti,,0,0,0
2/9/2020,Djibouti,,0,0,0
2/10/2020,Djibouti,,0,0,0
2/11/2020,Djibouti,,0,0,0
2/12/2020,Djibouti,,0,0,0
2/13/2020,Djibouti,,0,0,0
2/14/2020,Djibouti,,0,0,0
2/15/2020,Djibouti,,0,0,0
2/16/2020,Djibouti,,0,0,0
2/17/2020,Djibouti,,0,0,0
2/18/2020,Djibouti,,0,0,0
2/19/2020,Djibouti,,0,0,0
2/20/2020,Djibouti,,0,0,0
2/21/2020,Djibouti,,0,0,0
2/22/2020,Djibouti,,0,0,0
2/23/2020,Djibouti,,0,0,0
2/24/2020,Djibouti,,0,0,0
2/25/2020,Djibouti,,0,0,0
2/26/2020,Djibouti,,0,0,0
2/27/2020,Djibouti,,0,0,0
2/28/2020,Djibouti,,0,0,0
2/29/2020,Djibouti,,0,0,0
3/1/2020,Djibouti,,0,0,0
3/2/2020,Djibouti,,0,0,0
3/3/2020,Djibouti,,0,0,0
3/4/2020,Djibouti,,0,0,0
3/5/2020,Djibouti,,0,0,0
3/6/2020,Djibouti,,0,0,0
3/7/2020,Djibouti,,0,0,0
3/8/2020,Djibouti,,0,0,0
3/9/2020,Djibouti,,0,0,0
3/10/2020,Djibouti,,0,0,0
3/11/2020,Djibouti,,0,0,0
3/12/2020,Djibouti,,0,0,0
3/13/2020,Djibouti,,0,0,0
3/14/2020,Djibouti,,0,0,0
3/15/2020,Djibouti,,0,0,0
3/16/2020,Djibouti,,0,0,0
3/17/2020,Djibouti,,0,0,0
3/18/2020,Djibouti,,1,0,0
3/19/2020,Djibouti,,1,0,0
3/20/2020,Djibouti,,1,0,0
3/21/2020,Djibouti,,1,0,0
3/22/2020,Djibouti,,1,0,0
3/23/2020,Djibouti,,3,0,0
3/24/2020,Djibouti,,3,0,0
3/25/2020,Djibouti,,11,0,0
3/26/2020,Djibouti,,11,0,0
3/27/2020,Djibouti,,12,0,0
3/28/2020,Djibouti,,14,0,0
3/29/2020,Djibouti,,18,0,0
3/30/2020,Djibouti,,18,0,0
3/31/2020,Djibouti,,30,0,0
4/1/2020,Djibouti,,33,0,0
1/22/2020,Dominica,,0,0,0
1/23/2020,Dominica,,0,0,0
1/24/2020,Dominica,,0,0,0
1/25/2020,Dominica,,0,0,0
1/26/2020,Dominica,,0,0,0
1/27/2020,Dominica,,0,0,0
1/28/2020,Dominica,,0,0,0
1/29/2020,Dominica,,0,0,0
1/30/2020,Dominica,,0,0,0
1/31/2020,Dominica,,0,0,0
2/1/2020,Dominica,,0,0,0
2/2/2020,Dominica,,0,0,0
2/3/2020,Dominica,,0,0,0
2/4/2020,Dominica,,0,0,0
2/5/2020,Dominica,,0,0,0
2/6/2020,Dominica,,0,0,0
2/7/2020,Dominica,,0,0,0
2/8/2020,Dominica,,0,0,0
2/9/2020,Dominica,,0,0,0
2/10/2020,Dominica,,0,0,0
2/11/2020,Dominica,,0,0,0
2/12/2020,Dominica,,0,0,0
2/13/2020,Dominica,,0,0,0
2/14/2020,Dominica,,0,0,0
2/15/2020,Dominica,,0,0,0
2/16/2020,Dominica,,0,0,0
2/17/2020,Dominica,,0,0,0
2/18/2020,Dominica,,0,0,0
2/19/2020,Dominica,,0,0,0
2/20/2020,Dominica,,0,0,0
2/21/2020,Dominica,,0,0,0
2/22/2020,Dominica,,0,0,0
2/23/2020,Dominica,,0,0,0
2/24/2020,Dominica,,0,0,0
2/25/2020,Dominica,,0,0,0
2/26/2020,Dominica,,0,0,0
2/27/2020,Dominica,,0,0,0
2/28/2020,Dominica,,0,0,0
2/29/2020,Dominica,,0,0,0
3/1/2020,Dominica,,0,0,0
3/2/2020,Dominica,,0,0,0
3/3/2020,Dominica,,0,0,0
3/4/2020,Dominica,,0,0,0
3/5/2020,Dominica,,0,0,0
3/6/2020,Dominica,,0,0,0
3/7/2020,Dominica,,0,0,0
3/8/2020,Dominica,,0,0,0
3/9/2020,Dominica,,0,0,0
3/10/2020,Dominica,,0,0,0
3/11/2020,Dominica,,0,0,0
3/12/2020,Dominica,,0,0,0
3/13/2020,Dominica,,0,0,0
3/14/2020,Dominica,,0,0,0
3/15/2020,Dominica,,0,0,0
3/16/2020,Dominica,,0,0,0
3/17/2020,Dominica,,0,0,0
3/18/2020,Dominica,,0,0,0
3/19/2020,Dominica,,0,0,0
3/20/2020,Dominica,,0,0,0
3/21/2020,Dominica,,0,0,0
3/22/2020,Dominica,,1,0,0
3/23/2020,Dominica,,2,0,0
3/24/2020,Dominica,,2,0,0
3/25/2020,Dominica,,7,0,0
3/26/2020,Dominica,,11,0,0
3/27/2020,Dominica,,11,0,0
3/28/2020,Dominica,,11,0,0
3/29/2020,Dominica,,11,0,0
3/30/2020,Dominica,,11,0,0
3/31/2020,Dominica,,12,0,0
4/1/2020,Dominica,,12,0,0
1/22/2020,Dominican Republic,,0,0,0
1/23/2020,Dominican Republic,,0,0,0
1/24/2020,Dominican Republic,,0,0,0
1/25/2020,Dominican Republic,,0,0,0
1/26/2020,Dominican Republic,,0,0,0
1/27/2020,Dominican Republic,,0,0,0
1/28/2020,Dominican Republic,,0,0,0
1/29/2020,Dominican Republic,,0,0,0
1/30/2020,Dominican Republic,,0,0,0
1/31/2020,Dominican Republic,,0,0,0
2/1/2020,Dominican Republic,,0,0,0
2/2/2020,Dominican Republic,,0,0,0
2/3/2020,Dominican Republic,,0,0,0
2/4/2020,Dominican Republic,,0,0,0
2/5/2020,Dominican Republic,,0,0,0
2/6/2020,Dominican Republic,,0,0,0
2/7/2020,Dominican Republic,,0,0,0
2/8/2020,Dominican Republic,,0,0,0
2/9/2020,Dominican Republic,,0,0,0
2/10/2020,Dominican Republic,,0,0,0
2/11/2020,Dominican Republic,,0,0,0
2/12/2020,Dominican Republic,,0,0,0
2/13/2020,Dominican Republic,,0,0,0
2/14/2020,Dominican Republic,,0,0,0
2/15/2020,Dominican Republic,,0,0,0
2/16/2020,Dominican Republic,,0,0,0
2/17/2020,Dominican Republic,,0,0,0
2/18/2020,Dominican Republic,,0,0,0
2/19/2020,Dominican Republic,,0,0,0
2/20/2020,Dominican Republic,,0,0,0
2/21/2020,Dominican Republic,,0,0,0
2/22/2020,Dominican Republic,,0,0,0
2/23/2020,Dominican Republic,,0,0,0
2/24/2020,Dominican Republic,,0,0,0
2/25/2020,Dominican Republic,,0,0,0
2/26/2020,Dominican Republic,,0,0,0
2/27/2020,Dominican Republic,,0,0,0
2/28/2020,Dominican Republic,,0,0,0
2/29/2020,Dominican Republic,,0,0,0
3/1/2020,Dominican Republic,,1,0,0
3/2/2020,Dominican Republic,,1,0,0
3/3/2020,Dominican Republic,,1,0,0
3/4/2020,Dominican Republic,,1,0,0
3/5/2020,Dominican Republic,,1,0,0
3/6/2020,Dominican Republic,,2,0,0
3/7/2020,Dominican Republic,,2,0,0
3/8/2020,Dominican Republic,,5,0,0
3/9/2020,Dominican Republic,,5,0,0
3/10/2020,Dominican Republic,,5,0,0
3/11/2020,Dominican Republic,,5,0,0
3/12/2020,Dominican Republic,,5,0,0
3/13/2020,Dominican Republic,,5,0,0
3/14/2020,Dominican Republic,,11,0,0
3/15/2020,Dominican Republic,,11,0,0
3/16/2020,Dominican Republic,,11,0,0
3/17/2020,Dominican Republic,,21,0,1
3/18/2020,Dominican Republic,,21,0,1
3/19/2020,Dominican Republic,,34,0,2
3/20/2020,Dominican Republic,,72,0,2
3/21/2020,Dominican Republic,,112,0,2
3/22/2020,Dominican Republic,,202,0,3
3/23/2020,Dominican Republic,,245,0,3
3/24/2020,Dominican Republic,,312,3,6
3/25/2020,Dominican Republic,,392,3,10
3/26/2020,Dominican Republic,,488,3,10
3/27/2020,Dominican Republic,,581,3,20
3/28/2020,Dominican Republic,,719,3,28
3/29/2020,Dominican Republic,,859,3,39
3/30/2020,Dominican Republic,,901,4,42
3/31/2020,Dominican Republic,,1109,5,51
4/1/2020,Dominican Republic,,1284,9,57
1/22/2020,Ecuador,,0,0,0
1/23/2020,Ecuador,,0,0,0
1/24/2020,Ecuador,,0,0,0
1/25/2020,Ecuador,,0,0,0
1/26/2020,Ecuador,,0,0,0
1/27/2020,Ecuador,,0,0,0
1/28/2020,Ecuador,,0,0,0
1/29/2020,Ecuador,,0,0,0
1/30/2020,Ecuador,,0,0,0
1/31/2020,Ecuador,,0,0,0
2/1/2020,Ecuador,,0,0,0
2/2/2020,Ecuador,,0,0,0
2/3/2020,Ecuador,,0,0,0
2/4/2020,Ecuador,,0,0,0
2/5/2020,Ecuador,,0,0,0
2/6/2020,Ecuador,,0,0,0
2/7/2020,Ecuador,,0,0,0
2/8/2020,Ecuador,,0,0,0
2/9/2020,Ecuador,,0,0,0
2/10/2020,Ecuador,,0,0,0
2/11/2020,Ecuador,,0,0,0
2/12/2020,Ecuador,,0,0,0
2/13/2020,Ecuador,,0,0,0
2/14/2020,Ecuador,,0,0,0
2/15/2020,Ecuador,,0,0,0
2/16/2020,Ecuador,,0,0,0
2/17/2020,Ecuador,,0,0,0
2/18/2020,Ecuador,,0,0,0
2/19/2020,Ecuador,,0,0,0
2/20/2020,Ecuador,,0,0,0
2/21/2020,Ecuador,,0,0,0
2/22/2020,Ecuador,,0,0,0
2/23/2020,Ecuador,,0,0,0
2/24/2020,Ecuador,,0,0,0
2/25/2020,Ecuador,,0,0,0
2/26/2020,Ecuador,,0,0,0
2/27/2020,Ecuador,,0,0,0
2/28/2020,Ecuador,,0,0,0
2/29/2020,Ecuador,,0,0,0
3/1/2020,Ecuador,,6,0,0
3/2/2020,Ecuador,,6,0,0
3/3/2020,Ecuador,,7,0,0
3/4/2020,Ecuador,,10,0,0
3/5/2020,Ecuador,,13,0,0
3/6/2020,Ecuador,,13,0,0
3/7/2020,Ecuador,,13,0,0
3/8/2020,Ecuador,,14,0,0
3/9/2020,Ecuador,,15,0,0
3/10/2020,Ecuador,,15,0,0
3/11/2020,Ecuador,,17,0,0
3/12/2020,Ecuador,,17,0,0
3/13/2020,Ecuador,,17,0,0
3/14/2020,Ecuador,,28,0,2
3/15/2020,Ecuador,,28,0,2
3/16/2020,Ecuador,,37,0,2
3/17/2020,Ecuador,,58,0,2
3/18/2020,Ecuador,,111,0,2
3/19/2020,Ecuador,,199,0,3
3/20/2020,Ecuador,,367,0,5
3/21/2020,Ecuador,,506,3,7
3/22/2020,Ecuador,,789,3,14
3/23/2020,Ecuador,,981,3,18
3/24/2020,Ecuador,,1082,3,27
3/25/2020,Ecuador,,1173,3,28
3/26/2020,Ecuador,,1403,3,34
3/27/2020,Ecuador,,1595,3,36
3/28/2020,Ecuador,,1823,3,48
3/29/2020,Ecuador,,1924,3,58
3/30/2020,Ecuador,,1962,3,60
3/31/2020,Ecuador,,2240,54,75
4/1/2020,Ecuador,,2748,58,93
1/22/2020,Egypt,,0,0,0
1/23/2020,Egypt,,0,0,0
1/24/2020,Egypt,,0,0,0
1/25/2020,Egypt,,0,0,0
1/26/2020,Egypt,,0,0,0
1/27/2020,Egypt,,0,0,0
1/28/2020,Egypt,,0,0,0
1/29/2020,Egypt,,0,0,0
1/30/2020,Egypt,,0,0,0
1/31/2020,Egypt,,0,0,0
2/1/2020,Egypt,,0,0,0
2/2/2020,Egypt,,0,0,0
2/3/2020,Egypt,,0,0,0
2/4/2020,Egypt,,0,0,0
2/5/2020,Egypt,,0,0,0
2/6/2020,Egypt,,0,0,0
2/7/2020,Egypt,,0,0,0
2/8/2020,Egypt,,0,0,0
2/9/2020,Egypt,,0,0,0
2/10/2020,Egypt,,0,0,0
2/11/2020,Egypt,,0,0,0
2/12/2020,Egypt,,0,0,0
2/13/2020,Egypt,,0,0,0
2/14/2020,Egypt,,1,0,0
2/15/2020,Egypt,,1,0,0
2/16/2020,Egypt,,1,0,0
2/17/2020,Egypt,,1,0,0
2/18/2020,Egypt,,1,0,0
2/19/2020,Egypt,,1,0,0
2/20/2020,Egypt,,1,0,0
2/21/2020,Egypt,,1,0,0
2/22/2020,Egypt,,1,0,0
2/23/2020,Egypt,,1,0,0
2/24/2020,Egypt,,1,0,0
2/25/2020,Egypt,,1,0,0
2/26/2020,Egypt,,1,0,0
2/27/2020,Egypt,,1,0,0
2/28/2020,Egypt,,1,1,0
2/29/2020,Egypt,,1,1,0
3/1/2020,Egypt,,2,1,0
3/2/2020,Egypt,,2,1,0
3/3/2020,Egypt,,2,1,0
3/4/2020,Egypt,,2,1,0
3/5/2020,Egypt,,3,1,0
3/6/2020,Egypt,,15,1,0
3/7/2020,Egypt,,15,1,0
3/8/2020,Egypt,,49,1,1
3/9/2020,Egypt,,55,1,1
3/10/2020,Egypt,,59,1,1
3/11/2020,Egypt,,60,27,1
3/12/2020,Egypt,,67,27,1
3/13/2020,Egypt,,80,27,2
3/14/2020,Egypt,,109,27,2
3/15/2020,Egypt,,110,21,2
3/16/2020,Egypt,,150,27,2
3/17/2020,Egypt,,196,32,4
3/18/2020,Egypt,,196,32,6
3/19/2020,Egypt,,256,32,6
3/20/2020,Egypt,,285,39,8
3/21/2020,Egypt,,294,41,10
3/22/2020,Egypt,,327,56,14
3/23/2020,Egypt,,366,56,19
3/24/2020,Egypt,,402,80,20
3/25/2020,Egypt,,456,95,21
3/26/2020,Egypt,,495,102,24
3/27/2020,Egypt,,536,116,30
3/28/2020,Egypt,,576,121,36
3/29/2020,Egypt,,609,132,40
3/30/2020,Egypt,,656,150,41
3/31/2020,Egypt,,710,157,46
4/1/2020,Egypt,,779,179,52
1/22/2020,El Salvador,,0,0,0
1/23/2020,El Salvador,,0,0,0
1/24/2020,El Salvador,,0,0,0
1/25/2020,El Salvador,,0,0,0
1/26/2020,El Salvador,,0,0,0
1/27/2020,El Salvador,,0,0,0
1/28/2020,El Salvador,,0,0,0
1/29/2020,El Salvador,,0,0,0
1/30/2020,El Salvador,,0,0,0
1/31/2020,El Salvador,,0,0,0
2/1/2020,El Salvador,,0,0,0
2/2/2020,El Salvador,,0,0,0
2/3/2020,El Salvador,,0,0,0
2/4/2020,El Salvador,,0,0,0
2/5/2020,El Salvador,,0,0,0
2/6/2020,El Salvador,,0,0,0
2/7/2020,El Salvador,,0,0,0
2/8/2020,El Salvador,,0,0,0
2/9/2020,El Salvador,,0,0,0
2/10/2020,El Salvador,,0,0,0
2/11/2020,El Salvador,,0,0,0
2/12/2020,El Salvador,,0,0,0
2/13/2020,El Salvador,,0,0,0
2/14/2020,El Salvador,,0,0,0
2/15/2020,El Salvador,,0,0,0
2/16/2020,El Salvador,,0,0,0
2/17/2020,El Salvador,,0,0,0
2/18/2020,El Salvador,,0,0,0
2/19/2020,El Salvador,,0,0,0
2/20/2020,El Salvador,,0,0,0
2/21/2020,El Salvador,,0,0,0
2/22/2020,El Salvador,,0,0,0
2/23/2020,El Salvador,,0,0,0
2/24/2020,El Salvador,,0,0,0
2/25/2020,El Salvador,,0,0,0
2/26/2020,El Salvador,,0,0,0
2/27/2020,El Salvador,,0,0,0
2/28/2020,El Salvador,,0,0,0
2/29/2020,El Salvador,,0,0,0
3/1/2020,El Salvador,,0,0,0
3/2/2020,El Salvador,,0,0,0
3/3/2020,El Salvador,,0,0,0
3/4/2020,El Salvador,,0,0,0
3/5/2020,El Salvador,,0,0,0
3/6/2020,El Salvador,,0,0,0
3/7/2020,El Salvador,,0,0,0
3/8/2020,El Salvador,,0,0,0
3/9/2020,El Salvador,,0,0,0
3/10/2020,El Salvador,,0,0,0
3/11/2020,El Salvador,,0,0,0
3/12/2020,El Salvador,,0,0,0
3/13/2020,El Salvador,,0,0,0
3/14/2020,El Salvador,,0,0,0
3/15/2020,El Salvador,,0,0,0
3/16/2020,El Salvador,,0,0,0
3/17/2020,El Salvador,,0,0,0
3/18/2020,El Salvador,,0,0,0
3/19/2020,El Salvador,,1,0,0
3/20/2020,El Salvador,,1,0,0
3/21/2020,El Salvador,,3,0,0
3/22/2020,El Salvador,,3,0,0
3/23/2020,El Salvador,,3,0,0
3/24/2020,El Salvador,,5,0,0
3/25/2020,El Salvador,,9,0,0
3/26/2020,El Salvador,,13,0,0
3/27/2020,El Salvador,,13,0,0
3/28/2020,El Salvador,,19,0,0
3/29/2020,El Salvador,,24,0,0
3/30/2020,El Salvador,,30,0,0
3/31/2020,El Salvador,,32,0,1
4/1/2020,El Salvador,,32,0,1
1/22/2020,Equatorial Guinea,,0,0,0
1/23/2020,Equatorial Guinea,,0,0,0
1/24/2020,Equatorial Guinea,,0,0,0
1/25/2020,Equatorial Guinea,,0,0,0
1/26/2020,Equatorial Guinea,,0,0,0
1/27/2020,Equatorial Guinea,,0,0,0
1/28/2020,Equatorial Guinea,,0,0,0
1/29/2020,Equatorial Guinea,,0,0,0
1/30/2020,Equatorial Guinea,,0,0,0
1/31/2020,Equatorial Guinea,,0,0,0
2/1/2020,Equatorial Guinea,,0,0,0
2/2/2020,Equatorial Guinea,,0,0,0
2/3/2020,Equatorial Guinea,,0,0,0
2/4/2020,Equatorial Guinea,,0,0,0
2/5/2020,Equatorial Guinea,,0,0,0
2/6/2020,Equatorial Guinea,,0,0,0
2/7/2020,Equatorial Guinea,,0,0,0
2/8/2020,Equatorial Guinea,,0,0,0
2/9/2020,Equatorial Guinea,,0,0,0
2/10/2020,Equatorial Guinea,,0,0,0
2/11/2020,Equatorial Guinea,,0,0,0
2/12/2020,Equatorial Guinea,,0,0,0
2/13/2020,Equatorial Guinea,,0,0,0
2/14/2020,Equatorial Guinea,,0,0,0
2/15/2020,Equatorial Guinea,,0,0,0
2/16/2020,Equatorial Guinea,,0,0,0
2/17/2020,Equatorial Guinea,,0,0,0
2/18/2020,Equatorial Guinea,,0,0,0
2/19/2020,Equatorial Guinea,,0,0,0
2/20/2020,Equatorial Guinea,,0,0,0
2/21/2020,Equatorial Guinea,,0,0,0
2/22/2020,Equatorial Guinea,,0,0,0
2/23/2020,Equatorial Guinea,,0,0,0
2/24/2020,Equatorial Guinea,,0,0,0
2/25/2020,Equatorial Guinea,,0,0,0
2/26/2020,Equatorial Guinea,,0,0,0
2/27/2020,Equatorial Guinea,,0,0,0
2/28/2020,Equatorial Guinea,,0,0,0
2/29/2020,Equatorial Guinea,,0,0,0
3/1/2020,Equatorial Guinea,,0,0,0
3/2/2020,Equatorial Guinea,,0,0,0
3/3/2020,Equatorial Guinea,,0,0,0
3/4/2020,Equatorial Guinea,,0,0,0
3/5/2020,Equatorial Guinea,,0,0,0
