Date,Province/State,Country/Region,Confirmed
2/11/20,South Australia,Australia,0
2/12/20,South Australia,Australia,0
2/13/20,South Australia,Australia,0
2/14/20,South Australia,Australia,0
2/15/20,South Australia,Australia,0
2/16/20,South Australia,Australia,0
2/17/20,South Australia,Australia,0
2/18/20,South Australia,Australia,0
2/19/20,South Australia,Australia,0
2/2/20,South Australia,Australia,0
2/20/20,South Australia,Australia,0
2/21/20,South Australia,Australia,0
2/22/20,South Australia,Australia,0
2/23/20,South Australia,Australia,0
2/24/20,South Australia,Australia,0
2/25/20,South Australia,Australia,0
2/26/20,South Australia,Australia,0
2/27/20,South Australia,Australia,0
2/28/20,South Australia,Australia,0
2/29/20,South Australia,Australia,0
2/3/20,South Australia,Australia,0
2/4/20,South Australia,Australia,0
2/5/20,South Australia,Australia,0
2/6/20,South Australia,Australia,0
2/7/20,South Australia,Australia,0
2/8/20,South Australia,Australia,0
2/9/20,South Australia,Australia,0
3/1/20,South Australia,Australia,0
3/10/20,South Australia,Australia,0
3/11/20,South Australia,Australia,0
3/12/20,South Australia,Australia,0
3/13/20,South Australia,Australia,0
3/14/20,South Australia,Australia,0
3/15/20,South Australia,Australia,0
3/16/20,South Australia,Australia,0
3/17/20,South Australia,Australia,0
3/18/20,South Australia,Australia,0
3/19/20,South Australia,Australia,0
3/2/20,South Australia,Australia,0
3/20/20,South Australia,Australia,0
3/21/20,South Australia,Australia,0
3/22/20,South Australia,Australia,0
3/23/20,South Australia,Australia,0
3/24/20,South Australia,Australia,0
3/25/20,South Australia,Australia,0
3/26/20,South Australia,Australia,0
3/27/20,South Australia,Australia,0
3/28/20,South Australia,Australia,0
3/29/20,South Australia,Australia,0
3/3/20,South Australia,Australia,0
3/30/20,South Australia,Australia,0
3/31/20,South Australia,Australia,0
3/4/20,South Australia,Australia,0
3/5/20,South Australia,Australia,0
3/6/20,South Australia,Australia,0
3/7/20,South Australia,Australia,0
3/8/20,South Australia,Australia,0
3/9/20,South Australia,Australia,0
4/1/20,South Australia,Australia,0
1/22/20,Tasmania,Australia,0
1/23/20,Tasmania,Australia,0
1/24/20,Tasmania,Australia,0
1/25/20,Tasmania,Australia,0
1/26/20,Tasmania,Australia,0
1/27/20,Tasmania,Australia,0
1/28/20,Tasmania,Australia,0
1/29/20,Tasmania,Australia,0
1/30/20,Tasmania,Australia,0
1/31/20,Tasmania,Australia,0
2/1/20,Tasmania,Australia,0
2/10/20,Tasmania,Australia,0
2/11/20,Tasmania,Australia,0
2/12/20,Tasmania,Australia,0
2/13/20,Tasmania,Australia,0
2/14/20,Tasmania,Australia,0
2/15/20,Tasmania,Australia,0
2/16/20,Tasmania,Australia,0
2/17/20,Tasmania,Australia,0
2/18/20,Tasmania,Australia,0
2/19/20,Tasmania,Australia,0
2/2/20,Tasmania,Australia,0
2/20/20,Tasmania,Australia,0
2/21/20,Tasmania,Australia,0
2/22/20,Tasmania,Australia,0
2/23/20,Tasmania,Australia,0
2/24/20,Tasmania,Australia,0
2/25/20,Tasmania,Australia,0
2/26/20,Tasmania,Australia,0
2/27/20,Tasmania,Australia,0
2/28/20,Tasmania,Australia,0
2/29/20,Tasmania,Australia,0
2/3/20,Tasmania,Australia,0
2/4/20,Tasmania,Australia,0
2/5/20,Tasmania,Australia,0
2/6/20,Tasmania,Australia,0
2/7/20,Tasmania,Australia,0
2/8/20,Tasmania,Australia,0
2/9/20,Tasmania,Australia,0
3/1/20,Tasmania,Australia,0
3/10/20,Tasmania,Australia,0
3/11/20,Tasmania,Australia,0
3/12/20,Tasmania,Australia,0
3/13/20,Tasmania,Australia,0
3/14/20,Tasmania,Australia,0
3/15/20,Tasmania,Australia,0
3/16/20,Tasmania,Australia,0
3/17/20,Tasmania,Australia,0
3/18/20,Tasmania,Australia,0
3/19/20,Tasmania,Australia,0
3/2/20,Tasmania,Australia,0
3/20/20,Tasmania,Australia,0
3/21/20,Tasmania,Australia,0
3/22/20,Tasmania,Australia,0
3/23/20,Tasmania,Australia,0
3/24/20,Tasmania,Australia,0
3/25/20,Tasmania,Australia,0
3/26/20,Tasmania,Australia,0
3/27/20,Tasmania,Australia,0
3/28/20,Tasmania,Australia,0
3/29/20,Tasmania,Australia,0
3/3/20,Tasmania,Australia,0
3/30/20,Tasmania,Australia,0
3/31/20,Tasmania,Australia,1
3/4/20,Tasmania,Australia,0
3/5/20,Tasmania,Australia,0
3/6/20,Tasmania,Australia,0
3/7/20,Tasmania,Australia,0
3/8/20,Tasmania,Australia,0
3/9/20,Tasmania,Australia,0
4/1/20,Tasmania,Australia,2
1/22/20,Victoria,Australia,0
1/23/20,Victoria,Australia,0
1/24/20,Victoria,Australia,0
1/25/20,Victoria,Australia,0
1/26/20,Victoria,Australia,0
1/27/20,Victoria,Australia,0
1/28/20,Victoria,Australia,0
1/29/20,Victoria,Australia,0
1/30/20,Victoria,Australia,0
1/31/20,Victoria,Australia,0
2/1/20,Victoria,Australia,0
2/10/20,Victoria,Australia,0
2/11/20,Victoria,Australia,0
2/12/20,Victoria,Australia,0
2/13/20,Victoria,Australia,0
2/14/20,Victoria,Australia,0
2/15/20,Victoria,Australia,0
2/16/20,Victoria,Australia,0
2/17/20,Victoria,Australia,0
2/18/20,Victoria,Australia,0
2/19/20,Victoria,Australia,0
2/2/20,Victoria,Australia,0
2/20/20,Victoria,Australia,0
2/21/20,Victoria,Australia,0
2/22/20,Victoria,Australia,0
2/23/20,Victoria,Australia,0
2/24/20,Victoria,Australia,0
2/25/20,Victoria,Australia,0
2/26/20,Victoria,Australia,0
2/27/20,Victoria,Australia,0
2/28/20,Victoria,Australia,0
2/29/20,Victoria,Australia,0
2/3/20,Victoria,Australia,0
2/4/20,Victoria,Australia,0
2/5/20,Victoria,Australia,0
2/6/20,Victoria,Australia,0
2/7/20,Victoria,Australia,0
2/8/20,Victoria,Australia,0
2/9/20,Victoria,Australia,0
3/1/20,Victoria,Australia,0
3/10/20,Victoria,Australia,0
3/11/20,Victoria,Australia,0
3/12/20,Victoria,Australia,0
3/13/20,Victoria,Australia,0
3/14/20,Victoria,Australia,0
3/15/20,Victoria,Australia,0
3/16/20,Victoria,Australia,0
3/17/20,Victoria,Australia,0
3/18/20,Victoria,Australia,0
3/19/20,Victoria,Australia,0
3/2/20,Victoria,Australia,0
3/20/20,Victoria,Australia,0
3/21/20,Victoria,Australia,0
3/22/20,Victoria,Australia,0
3/23/20,Victoria,Australia,0
3/24/20,Victoria,Australia,0
3/25/20,Victoria,Australia,0
3/26/20,Victoria,Australia,3
3/27/20,Victoria,Australia,3
3/28/20,Victoria,Australia,3
3/29/20,Victoria,Australia,4
3/3/20,Victoria,Australia,0
3/30/20,Victoria,Australia,4
3/31/20,Victoria,Australia,4
3/4/20,Victoria,Australia,0
3/5/20,Victoria,Australia,0
3/6/20,Victoria,Australia,0
3/7/20,Victoria,Australia,0
3/8/20,Victoria,Australia,0
3/9/20,Victoria,Australia,0
4/1/20,Victoria,Australia,4
1/22/20,Western Australia,Australia,0
1/23/20,Western Australia,Australia,0
1/24/20,Western Australia,Australia,0
1/25/20,Western Australia,Australia,0
1/26/20,Western Australia,Australia,0
1/27/20,Western Australia,Australia,0
1/28/20,Western Australia,Australia,0
1/29/20,Western Australia,Australia,0
1/30/20,Western Australia,Australia,0
1/31/20,Western Australia,Australia,0
2/1/20,Western Australia,Australia,0
2/10/20,Western Australia,Australia,0
2/11/20,Western Australia,Australia,0
2/12/20,Western Australia,Australia,0
2/13/20,Western Australia,Australia,0
2/14/20,Western Australia,Australia,0
2/15/20,Western Australia,Australia,0
2/16/20,Western Australia,Australia,0
2/17/20,Western Australia,Australia,0
2/18/20,Western Australia,Australia,0
2/19/20,Western Australia,Australia,0
2/2/20,Western Australia,Australia,0
2/20/20,Western Australia,Australia,0
2/21/20,Western Australia,Australia,0
2/22/20,Western Australia,Australia,0
2/23/20,Western Australia,Australia,0
2/24/20,Western Australia,Australia,0
2/25/20,Western Australia,Australia,0
2/26/20,Western Australia,Australia,0
2/27/20,Western Australia,Australia,0
2/28/20,Western Australia,Australia,0
2/29/20,Western Australia,Australia,0
2/3/20,Western Australia,Australia,0
2/4/20,Western Australia,Australia,0
2/5/20,Western Australia,Australia,0
2/6/20,Western Australia,Australia,0
2/7/20,Western Australia,Australia,0
2/8/20,Western Australia,Australia,0
2/9/20,Western Australia,Australia,0
3/1/20,Western Australia,Australia,1
3/10/20,Western Australia,Australia,1
3/11/20,Western Australia,Australia,1
3/12/20,Western Australia,Australia,1
3/13/20,Western Australia,Australia,1
3/14/20,Western Australia,Australia,1
3/15/20,Western Australia,Australia,1
3/16/20,Western Australia,Australia,1
3/17/20,Western Australia,Australia,1
3/18/20,Western Australia,Australia,1
3/19/20,Western Australia,Australia,1
3/2/20,Western Australia,Australia,1
3/20/20,Western Australia,Australia,1
3/21/20,Western Australia,Australia,1
3/22/20,Western Australia,Australia,1
3/23/20,Western Australia,Australia,1
3/24/20,Western Australia,Australia,1
3/25/20,Western Australia,Australia,1
3/26/20,Western Australia,Australia,2
3/27/20,Western Australia,Australia,2
3/28/20,Western Australia,Australia,2
3/29/20,Western Australia,Australia,2
3/3/20,Western Australia,Australia,1
3/30/20,Western Australia,Australia,2
3/31/20,Western Australia,Australia,2
3/4/20,Western Australia,Australia,1
3/5/20,Western Australia,Australia,1
3/6/20,Western Australia,Australia,1
3/7/20,Western Australia,Australia,1
3/8/20,Western Australia,Australia,1
3/9/20,Western Australia,Australia,1
4/1/20,Western Australia,Australia,2
1/22/20,,Austria,0
1/23/20,,Austria,0
1/24/20,,Austria,0
1/25/20,,Austria,0
1/26/20,,Austria,0
1/27/20,,Austria,0
1/28/20,,Austria,0
1/29/20,,Austria,0
1/30/20,,Austria,0
1/31/20,,Austria,0
2/1/20,,Austria,0
2/10/20,,Austria,0
2/11/20,,Austria,0
2/12/20,,Austria,0
2/13/20,,Austria,0
2/14/20,,Austria,0
2/15/20,,Austria,0
2/16/20,,Austria,0
2/17/20,,Austria,0
2/18/20,,Austria,0
2/19/20,,Austria,0
2/2/20,,Austria,0
2/20/20,,Austria,0
2/21/20,,Austria,0
2/22/20,,Austria,0
2/23/20,,Austria,0
2/24/20,,Austria,0
2/25/20,,Austria,0
2/26/20,,Austria,0
2/27/20,,Austria,0
2/28/20,,Austria,0
2/29/20,,Austria,0
2/3/20,,Austria,0
2/4/20,,Austria,0
2/5/20,,Austria,0
2/6/20,,Austria,0
2/7/20,,Austria,0
2/8/20,,Austria,0
2/9/20,,Austria,0
3/1/20,,Austria,0
3/10/20,,Austria,0
3/11/20,,Austria,0
3/12/20,,Austria,1
3/13/20,,Austria,1
3/14/20,,Austria,1
3/15/20,,Austria,1
3/16/20,,Austria,3
3/17/20,,Austria,3
3/18/20,,Austria,4
3/19/20,,Austria,6
3/2/20,,Austria,0
3/20/20,,Austria,6
3/21/20,,Austria,8
3/22/20,,Austria,16
3/23/20,,Austria,21
3/24/20,,Austria,28
3/25/20,,Austria,30
3/26/20,,Austria,49
3/27/20,,Austria,58
3/28/20,,Austria,68
3/29/20,,Austria,86
3/3/20,,Austria,0
3/30/20,,Austria,108
3/31/20,,Austria,128
3/4/20,,Austria,0
3/5/20,,Austria,0
3/6/20,,Austria,0
3/7/20,,Austria,0
3/8/20,,Austria,0
3/9/20,,Austria,0
4/1/20,,Austria,146
1/22/20,,Azerbaijan,0
1/23/20,,Azerbaijan,0
1/24/20,,Azerbaijan,0
1/25/20,,Azerbaijan,0
1/26/20,,Azerbaijan,0
1/27/20,,Azerbaijan,0
1/28/20,,Azerbaijan,0
1/29/20,,Azerbaijan,0
1/30/20,,Azerbaijan,0
1/31/20,,Azerbaijan,0
2/1/20,,Azerbaijan,0
2/10/20,,Azerbaijan,0
2/11/20,,Azerbaijan,0
2/12/20,,Azerbaijan,0
2/13/20,,Azerbaijan,0
2/14/20,,Azerbaijan,0
2/15/20,,Azerbaijan,0
2/16/20,,Azerbaijan,0
2/17/20,,Azerbaijan,0
2/18/20,,Azerbaijan,0
2/19/20,,Azerbaijan,0
2/2/20,,Azerbaijan,0
2/20/20,,Azerbaijan,0
2/21/20,,Azerbaijan,0
2/22/20,,Azerbaijan,0
2/23/20,,Azerbaijan,0
2/24/20,,Azerbaijan,0
2/25/20,,Azerbaijan,0
2/26/20,,Azerbaijan,0
2/27/20,,Azerbaijan,0
2/28/20,,Azerbaijan,0
2/29/20,,Azerbaijan,0
2/3/20,,Azerbaijan,0
2/4/20,,Azerbaijan,0
2/5/20,,Azerbaijan,0
2/6/20,,Azerbaijan,0
2/7/20,,Azerbaijan,0
2/8/20,,Azerbaijan,0
2/9/20,,Azerbaijan,0
3/1/20,,Azerbaijan,0
3/10/20,,Azerbaijan,0
3/11/20,,Azerbaijan,0
3/12/20,,Azerbaijan,0
3/13/20,,Azerbaijan,1
3/14/20,,Azerbaijan,1
3/15/20,,Azerbaijan,1
3/16/20,,Azerbaijan,1
3/17/20,,Azerbaijan,1
3/18/20,,Azerbaijan,1
3/19/20,,Azerbaijan,1
3/2/20,,Azerbaijan,0
3/20/20,,Azerbaijan,1
3/21/20,,Azerbaijan,1
3/22/20,,Azerbaijan,1
3/23/20,,Azerbaijan,1
3/24/20,,Azerbaijan,1
3/25/20,,Azerbaijan,2
3/26/20,,Azerbaijan,3
3/27/20,,Azerbaijan,3
3/28/20,,Azerbaijan,4
3/29/20,,Azerbaijan,4
3/3/20,,Azerbaijan,0
3/30/20,,Azerbaijan,4
3/31/20,,Azerbaijan,5
3/4/20,,Azerbaijan,0
3/5/20,,Azerbaijan,0
3/6/20,,Azerbaijan,0
3/7/20,,Azerbaijan,0
3/8/20,,Azerbaijan,0
3/9/20,,Azerbaijan,0
4/1/20,,Azerbaijan,5
1/22/20,,Bahamas,0
1/23/20,,Bahamas,0
1/24/20,,Bahamas,0
1/25/20,,Bahamas,0
1/26/20,,Bahamas,0
1/27/20,,Bahamas,0
1/28/20,,Bahamas,0
1/29/20,,Bahamas,0
1/30/20,,Bahamas,0
1/31/20,,Bahamas,0
2/1/20,,Bahamas,0
2/10/20,,Bahamas,0
2/11/20,,Bahamas,0
2/12/20,,Bahamas,0
2/13/20,,Bahamas,0
2/14/20,,Bahamas,0
2/15/20,,Bahamas,0
2/16/20,,Bahamas,0
2/17/20,,Bahamas,0
2/18/20,,Bahamas,0
2/19/20,,Bahamas,0
2/2/20,,Bahamas,0
2/20/20,,Bahamas,0
2/21/20,,Bahamas,0
2/22/20,,Bahamas,0
2/23/20,,Bahamas,0
2/24/20,,Bahamas,0
2/25/20,,Bahamas,0
2/26/20,,Bahamas,0
2/27/20,,Bahamas,0
2/28/20,,Bahamas,0
2/29/20,,Bahamas,0
2/3/20,,Bahamas,0
2/4/20,,Bahamas,0
2/5/20,,Bahamas,0
2/6/20,,Bahamas,0
2/7/20,,Bahamas,0
2/8/20,,Bahamas,0
2/9/20,,Bahamas,0
3/1/20,,Bahamas,0
3/10/20,,Bahamas,0
3/11/20,,Bahamas,0
3/12/20,,Bahamas,0
3/13/20,,Bahamas,0
3/14/20,,Bahamas,0
3/15/20,,Bahamas,0
3/16/20,,Bahamas,0
3/17/20,,Bahamas,0
3/18/20,,Bahamas,0
3/19/20,,Bahamas,0
3/2/20,,Bahamas,0
3/20/20,,Bahamas,0
3/21/20,,Bahamas,0
3/22/20,,Bahamas,0
3/23/20,,Bahamas,0
3/24/20,,Bahamas,0
3/25/20,,Bahamas,0
3/26/20,,Bahamas,0
3/27/20,,Bahamas,0
3/28/20,,Bahamas,0
3/29/20,,Bahamas,0
3/3/20,,Bahamas,0
3/30/20,,Bahamas,0
3/31/20,,Bahamas,0
3/4/20,,Bahamas,0
3/5/20,,Bahamas,0
3/6/20,,Bahamas,0
3/7/20,,Bahamas,0
3/8/20,,Bahamas,0
3/9/20,,Bahamas,0
4/1/20,,Bahamas,1
1/22/20,,Bahrain,0
1/23/20,,Bahrain,0
1/24/20,,Bahrain,0
1/25/20,,Bahrain,0
1/26/20,,Bahrain,0
1/27/20,,Bahrain,0
1/28/20,,Bahrain,0
1/29/20,,Bahrain,0
1/30/20,,Bahrain,0
1/31/20,,Bahrain,0
2/1/20,,Bahrain,0
2/10/20,,Bahrain,0
2/11/20,,Bahrain,0
2/12/20,,Bahrain,0
2/13/20,,Bahrain,0
2/14/20,,Bahrain,0
2/15/20,,Bahrain,0
2/16/20,,Bahrain,0
2/17/20,,Bahrain,0
2/18/20,,Bahrain,0
2/19/20,,Bahrain,0
2/2/20,,Bahrain,0
2/20/20,,Bahrain,0
2/21/20,,Bahrain,0
2/22/20,,Bahrain,0
2/23/20,,Bahrain,0
2/24/20,,Bahrain,0
2/25/20,,Bahrain,0
2/26/20,,Bahrain,0
2/27/20,,Bahrain,0
2/28/20,,Bahrain,0
2/29/20,,Bahrain,0
2/3/20,,Bahrain,0
2/4/20,,Bahrain,0
2/5/20,,Bahrain,0
2/6/20,,Bahrain,0
2/7/20,,Bahrain,0
2/8/20,,Bahrain,0
2/9/20,,Bahrain,0
3/1/20,,Bahrain,0
3/10/20,,Bahrain,0
3/11/20,,Bahrain,0
3/12/20,,Bahrain,0
3/13/20,,Bahrain,0
3/14/20,,Bahrain,0
3/15/20,,Bahrain,0
3/16/20,,Bahrain,1
3/17/20,,Bahrain,1
3/18/20,,Bahrain,1
3/19/20,,Bahrain,1
3/2/20,,Bahrain,0
3/20/20,,Bahrain,1
3/21/20,,Bahrain,1
3/22/20,,Bahrain,2
3/23/20,,Bahrain,2
3/24/20,,Bahrain,3
3/25/20,,Bahrain,4
3/26/20,,Bahrain,4
3/27/20,,Bahrain,4
3/28/20,,Bahrain,4
3/29/20,,Bahrain,4
3/3/20,,Bahrain,0
3/30/20,,Bahrain,4
3/31/20,,Bahrain,4
3/4/20,,Bahrain,0
3/5/20,,Bahrain,0
3/6/20,,Bahrain,0
3/7/20,,Bahrain,0
3/8/20,,Bahrain,0
3/9/20,,Bahrain,0
4/1/20,,Bahrain,4
1/22/20,,Bangladesh,0
1/23/20,,Bangladesh,0
1/24/20,,Bangladesh,0
1/25/20,,Bangladesh,0
1/26/20,,Bangladesh,0
1/27/20,,Bangladesh,0
1/28/20,,Bangladesh,0
1/29/20,,Bangladesh,0
1/30/20,,Bangladesh,0
1/31/20,,Bangladesh,0
2/1/20,,Bangladesh,0
2/10/20,,Bangladesh,0
2/11/20,,Bangladesh,0
2/12/20,,Bangladesh,0
2/13/20,,Bangladesh,0
2/14/20,,Bangladesh,0
2/15/20,,Bangladesh,0
2/16/20,,Bangladesh,0
2/17/20,,Bangladesh,0
2/18/20,,Bangladesh,0
2/19/20,,Bangladesh,0
2/2/20,,Bangladesh,0
2/20/20,,Bangladesh,0
2/21/20,,Bangladesh,0
2/22/20,,Bangladesh,0
2/23/20,,Bangladesh,0
2/24/20,,Bangladesh,0
2/25/20,,Bangladesh,0
2/26/20,,Bangladesh,0
2/27/20,,Bangladesh,0
2/28/20,,Bangladesh,0
2/29/20,,Bangladesh,0
2/3/20,,Bangladesh,0
2/4/20,,Bangladesh,0
2/5/20,,Bangladesh,0
2/6/20,,Bangladesh,0
2/7/20,,Bangladesh,0
2/8/20,,Bangladesh,0
2/9/20,,Bangladesh,0
3/1/20,,Bangladesh,0
3/10/20,,Bangladesh,0
3/11/20,,Bangladesh,0
3/12/20,,Bangladesh,0
3/13/20,,Bangladesh,0
3/14/20,,Bangladesh,0
3/15/20,,Bangladesh,0
3/16/20,,Bangladesh,0
3/17/20,,Bangladesh,0
3/18/20,,Bangladesh,1
3/19/20,,Bangladesh,1
3/2/20,,Bangladesh,0
3/20/20,,Bangladesh,1
3/21/20,,Bangladesh,2
3/22/20,,Bangladesh,2
3/23/20,,Bangladesh,3
3/24/20,,Bangladesh,4
3/25/20,,Bangladesh,5
3/26/20,,Bangladesh,5
3/27/20,,Bangladesh,5
3/28/20,,Bangladesh,5
3/29/20,,Bangladesh,5
3/3/20,,Bangladesh,0
3/30/20,,Bangladesh,5
3/31/20,,Bangladesh,5
3/4/20,,Bangladesh,0
3/5/20,,Bangladesh,0
3/6/20,,Bangladesh,0
3/7/20,,Bangladesh,0
3/8/20,,Bangladesh,0
3/9/20,,Bangladesh,0
4/1/20,,Bangladesh,6
1/22/20,,Barbados,0
1/23/20,,Barbados,0
1/24/20,,Barbados,0
1/25/20,,Barbados,0
1/26/20,,Barbados,0
1/27/20,,Barbados,0
1/28/20,,Barbados,0
1/29/20,,Barbados,0
1/30/20,,Barbados,0
1/31/20,,Barbados,0
2/1/20,,Barbados,0
2/10/20,,Barbados,0
2/11/20,,Barbados,0
2/12/20,,Barbados,0
2/13/20,,Barbados,0
2/14/20,,Barbados,0
2/15/20,,Barbados,0
2/16/20,,Barbados,0
2/17/20,,Barbados,0
2/18/20,,Barbados,0
2/19/20,,Barbados,0
2/2/20,,Barbados,0
2/20/20,,Barbados,0
2/21/20,,Barbados,0
2/22/20,,Barbados,0
2/23/20,,Barbados,0
2/24/20,,Barbados,0
2/25/20,,Barbados,0
2/26/20,,Barbados,0
2/27/20,,Barbados,0
2/28/20,,Barbados,0
2/29/20,,Barbados,0
2/3/20,,Barbados,0
2/4/20,,Barbados,0
2/5/20,,Barbados,0
2/6/20,,Barbados,0
2/7/20,,Barbados,0
2/8/20,,Barbados,0
2/9/20,,Barbados,0
3/1/20,,Barbados,0
3/10/20,,Barbados,0
3/11/20,,Barbados,0
3/12/20,,Barbados,0
3/13/20,,Barbados,0
3/14/20,,Barbados,0
3/15/20,,Barbados,0
3/16/20,,Barbados,0
3/17/20,,Barbados,0
3/18/20,,Barbados,0
3/19/20,,Barbados,0
3/2/20,,Barbados,0
3/20/20,,Barbados,0
3/21/20,,Barbados,0
3/22/20,,Barbados,0
3/23/20,,Barbados,0
3/24/20,,Barbados,0
3/25/20,,Barbados,0
3/26/20,,Barbados,0
3/27/20,,Barbados,0
3/28/20,,Barbados,0
3/29/20,,Barbados,0
3/3/20,,Barbados,0
3/30/20,,Barbados,0
3/31/20,,Barbados,0
3/4/20,,Barbados,0
3/5/20,,Barbados,0
3/6/20,,Barbados,0
3/7/20,,Barbados,0
3/8/20,,Barbados,0
3/9/20,,Barbados,0
4/1/20,,Barbados,0
1/22/20,,Belarus,0
1/23/20,,Belarus,0
1/24/20,,Belarus,0
1/25/20,,Belarus,0
1/26/20,,Belarus,0
1/27/20,,Belarus,0
1/28/20,,Belarus,0
1/29/20,,Belarus,0
1/30/20,,Belarus,0
1/31/20,,Belarus,0
2/1/20,,Belarus,0
2/10/20,,Belarus,0
2/11/20,,Belarus,0
2/12/20,,Belarus,0
2/13/20,,Belarus,0
2/14/20,,Belarus,0
2/15/20,,Belarus,0
2/16/20,,Belarus,0
2/17/20,,Belarus,0
2/18/20,,Belarus,0
2/19/20,,Belarus,0
2/2/20,,Belarus,0
2/20/20,,Belarus,0
2/21/20,,Belarus,0
2/22/20,,Belarus,0
2/23/20,,Belarus,0
2/24/20,,Belarus,0
2/25/20,,Belarus,0
2/26/20,,Belarus,0
2/27/20,,Belarus,0
2/28/20,,Belarus,0
2/29/20,,Belarus,0
2/3/20,,Belarus,0
2/4/20,,Belarus,0
2/5/20,,Belarus,0
2/6/20,,Belarus,0
2/7/20,,Belarus,0
2/8/20,,Belarus,0
2/9/20,,Belarus,0
3/1/20,,Belarus,0
3/10/20,,Belarus,0
3/11/20,,Belarus,0
3/12/20,,Belarus,0
3/13/20,,Belarus,0
3/14/20,,Belarus,0
3/15/20,,Belarus,0
3/16/20,,Belarus,0
3/17/20,,Belarus,0
3/18/20,,Belarus,0
3/19/20,,Belarus,0
3/2/20,,Belarus,0
3/20/20,,Belarus,0
3/21/20,,Belarus,0
3/22/20,,Belarus,0
3/23/20,,Belarus,0
3/24/20,,Belarus,0
3/25/20,,Belarus,0
3/26/20,,Belarus,0
3/27/20,,Belarus,0
3/28/20,,Belarus,0
3/29/20,,Belarus,0
3/3/20,,Belarus,0
3/30/20,,Belarus,0
3/31/20,,Belarus,1
3/4/20,,Belarus,0
3/5/20,,Belarus,0
3/6/20,,Belarus,0
3/7/20,,Belarus,0
3/8/20,,Belarus,0
3/9/20,,Belarus,0
4/1/20,,Belarus,2
1/22/20,,Belgium,0
1/23/20,,Belgium,0
1/24/20,,Belgium,0
1/25/20,,Belgium,0
1/26/20,,Belgium,0
1/27/20,,Belgium,0
1/28/20,,Belgium,0
1/29/20,,Belgium,0
1/30/20,,Belgium,0
1/31/20,,Belgium,0
2/1/20,,Belgium,0
2/10/20,,Belgium,0
2/11/20,,Belgium,0
2/12/20,,Belgium,0
2/13/20,,Belgium,0
2/14/20,,Belgium,0
2/15/20,,Belgium,0
2/16/20,,Belgium,0
2/17/20,,Belgium,0
2/18/20,,Belgium,0
2/19/20,,Belgium,0
2/2/20,,Belgium,0
2/20/20,,Belgium,0
2/21/20,,Belgium,0
2/22/20,,Belgium,0
2/23/20,,Belgium,0
2/24/20,,Belgium,0
2/25/20,,Belgium,0
2/26/20,,Belgium,0
2/27/20,,Belgium,0
2/28/20,,Belgium,0
2/29/20,,Belgium,0
2/3/20,,Belgium,0
2/4/20,,Belgium,0
2/5/20,,Belgium,0
2/6/20,,Belgium,0
2/7/20,,Belgium,0
2/8/20,,Belgium,0
2/9/20,,Belgium,0
3/1/20,,Belgium,0
3/10/20,,Belgium,0
3/11/20,,Belgium,3
3/12/20,,Belgium,3
3/13/20,,Belgium,3
3/14/20,,Belgium,4
3/15/20,,Belgium,4
3/16/20,,Belgium,5
3/17/20,,Belgium,10
3/18/20,,Belgium,14
3/19/20,,Belgium,21
3/2/20,,Belgium,0
3/20/20,,Belgium,37
3/21/20,,Belgium,67
3/22/20,,Belgium,75
3/23/20,,Belgium,88
3/24/20,,Belgium,122
3/25/20,,Belgium,178
3/26/20,,Belgium,220
3/27/20,,Belgium,289
3/28/20,,Belgium,353
3/29/20,,Belgium,431
3/3/20,,Belgium,0
3/30/20,,Belgium,513
3/31/20,,Belgium,705
3/4/20,,Belgium,0
3/5/20,,Belgium,0
3/6/20,,Belgium,0
3/7/20,,Belgium,0
3/8/20,,Belgium,0
3/9/20,,Belgium,0
