Province_State,Country,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
Texas,US,4/1/2020 21:58,29.83668859,-97.61814775,1,0,0,0,"Caldwell, Texas, US"
Vermont,US,4/1/2020 21:58,44.46548598,-72.10314651,3,0,0,0,"Caledonia, Vermont, US"
Alabama,US,4/1/2020 21:58,33.77483727,-85.82630386,11,0,0,0,"Calhoun, Alabama, US"
Florida,US,4/1/2020 21:58,30.40666734,-85.19394153,1,0,0,0,"Calhoun, Florida, US"
Georgia,US,4/1/2020 21:58,31.53169785,-84.62725131,10,1,0,0,"Calhoun, Georgia, US"
Michigan,US,4/1/2020 21:58,42.24633834,-85.00493569,23,0,0,0,"Calhoun, Michigan, US"
Mississippi,US,4/1/2020 21:58,33.93683395,-89.33686647,3,0,0,0,"Calhoun, Mississippi, US"
South Carolina,US,4/1/2020 21:58,33.66926881,-80.77722168,3,1,0,0,"Calhoun, South Carolina, US"
Texas,US,4/1/2020 21:58,28.47048236,-96.61633945,7,0,0,0,"Calhoun, Texas, US"
Missouri,US,4/1/2020 21:58,38.83674754,-91.92186505,17,0,0,0,"Callaway, Missouri, US"
Kentucky,US,4/1/2020 21:58,36.62093411,-88.2731593,3,0,0,0,"Calloway, Kentucky, US"
Wisconsin,US,4/1/2020 21:58,44.0816316,-88.21780273,2,0,0,0,"Calumet, Wisconsin, US"
Maryland,US,4/1/2020 21:58,38.53961642,-76.56820632,18,0,0,0,"Calvert, Maryland, US"
Idaho,US,4/1/2020 21:58,43.46665742,-114.8065892,1,0,0,0,"Camas, Idaho, US"
Pennsylvania,US,4/1/2020 21:58,40.49527404,-78.71377428,3,0,0,0,"Cambria, Pennsylvania, US"
Georgia,US,4/1/2020 21:58,30.92951916,-81.66601818,4,0,0,0,"Camden, Georgia, US"
Missouri,US,4/1/2020 21:58,38.02199522,-92.76083747,17,1,0,0,"Camden, Missouri, US"
New Jersey,US,4/1/2020 21:58,39.80343818,-74.96388753,289,3,0,0,"Camden, New Jersey, US"
Pennsylvania,US,4/1/2020 21:58,41.43625568,-78.20376845,1,0,0,0,"Cameron, Pennsylvania, US"
Texas,US,4/1/2020 21:58,26.14524221,-97.48140372,26,0,0,0,"Cameron, Texas, US"
Texas,US,4/1/2020 21:58,32.97195142,-94.97790104,1,0,0,0,"Camp, Texas, US"
Kentucky,US,4/1/2020 21:58,38.94384345,-84.37875208,8,0,0,0,"Campbell, Kentucky, US"
Tennessee,US,4/1/2020 21:58,36.40355516,-84.1510856,4,0,0,0,"Campbell, Tennessee, US"
Virginia,US,4/1/2020 21:58,37.20553386,-79.09678609,2,0,0,0,"Campbell, Virginia, US"
Wyoming,US,4/1/2020 21:58,44.24886082,-105.5474404,4,0,0,0,"Campbell, Wyoming, US"
Oklahoma,US,4/1/2020 21:58,35.5426055,-97.98465569,24,1,0,0,"Canadian, Oklahoma, US"
Georgia,US,4/1/2020 21:58,32.40209349,-82.07702563,1,0,0,0,"Candler, Georgia, US"
Tennessee,US,4/1/2020 21:58,35.80990797,-86.05738983,3,0,0,0,"Cannon, Tennessee, US"
Idaho,US,4/1/2020 21:58,43.61970148,-116.7095499,53,1,0,0,"Canyon, Idaho, US"
Missouri,US,4/1/2020 21:58,37.38489388,-89.6843587,15,0,0,0,"Cape Girardeau, Missouri, US"
New Jersey,US,4/1/2020 21:58,39.15008829,-74.80170244,22,0,0,0,"Cape May, New Jersey, US"
Pennsylvania,US,4/1/2020 21:58,40.91545395,-75.7068525,23,1,0,0,"Carbon, Pennsylvania, US"
Wyoming,US,4/1/2020 21:58,41.69357844,-106.9326084,3,0,0,0,"Carbon, Wyoming, US"
Minnesota,US,4/1/2020 21:58,46.59180601,-92.67601019,2,0,0,0,"Carlton, Minnesota, US"
Maryland,US,4/1/2020 21:58,38.87172293,-75.82904158,4,0,0,0,"Caroline, Maryland, US"
Georgia,US,4/1/2020 21:58,33.58138199,-85.07976677,131,1,0,0,"Carroll, Georgia, US"
Illinois,US,4/1/2020 21:58,42.06823429,-89.93395545,3,1,0,0,"Carroll, Illinois, US"
Indiana,US,4/1/2020 21:58,40.5807832,-86.56198812,2,0,0,0,"Carroll, Indiana, US"
Iowa,US,4/1/2020 21:58,42.03617207,-94.86032705,1,0,0,0,"Carroll, Iowa, US"
Kentucky,US,4/1/2020 21:58,38.66599534,-85.12601074,2,0,0,0,"Carroll, Kentucky, US"
Maryland,US,4/1/2020 21:58,39.56453592,-77.02373735,96,2,0,0,"Carroll, Maryland, US"
Mississippi,US,4/1/2020 21:58,33.44834567,-89.91994479,2,0,0,0,"Carroll, Mississippi, US"
New Hampshire,US,4/1/2020 21:58,43.87498583,-71.20430216,12,0,0,0,"Carroll, New Hampshire, US"
Ohio,US,4/1/2020 21:58,40.5789686,-81.09178213,5,0,0,0,"Carroll, Ohio, US"
Tennessee,US,4/1/2020 21:58,35.97366108,-88.45189331,5,0,0,0,"Carroll, Tennessee, US"
Virginia,US,4/1/2020 21:58,36.73066666,-80.73455942,1,0,0,0,"Carroll, Virginia, US"
Nevada,US,4/1/2020 21:58,39.15509045,-119.7480219,5,0,0,0,"Carson City, Nevada, US"
Missouri,US,4/1/2020 21:58,36.94160441,-90.96051322,4,0,0,0,"Carter, Missouri, US"
Oklahoma,US,4/1/2020 21:58,34.25103751,-97.28552485,1,0,0,0,"Carter, Oklahoma, US"
Tennessee,US,4/1/2020 21:58,36.28969086,-82.12588974,1,0,0,0,"Carter, Tennessee, US"
North Carolina,US,4/1/2020 21:58,34.8932941,-76.54120135,14,1,0,0,"Carteret, North Carolina, US"
Minnesota,US,4/1/2020 21:58,44.82017001,-93.8009918,10,0,0,0,"Carver, Minnesota, US"
Montana,US,4/1/2020 21:58,47.30797024,-111.3467922,9,0,0,0,"Cascade, Montana, US"
Indiana,US,4/1/2020 21:58,40.76135835,-86.34830753,1,0,0,0,"Cass, Indiana, US"
Michigan,US,4/1/2020 21:58,41.91522292,-85.99405727,6,1,0,0,"Cass, Michigan, US"
Minnesota,US,4/1/2020 21:58,46.95043611,-94.32603968,1,0,0,0,"Cass, Minnesota, US"
Missouri,US,4/1/2020 21:58,38.64789422,-94.353399,17,1,0,0,"Cass, Missouri, US"
Nebraska,US,4/1/2020 21:58,40.90899107,-96.13971217,2,0,0,0,"Cass, Nebraska, US"
North Dakota,US,4/1/2020 21:58,46.93201724,-97.2444719,34,1,0,0,"Cass, North Dakota, US"
Texas,US,4/1/2020 21:58,33.07499881,-94.34646905,3,0,0,0,"Cass, Texas, US"
Idaho,US,4/1/2020 21:58,42.28347888,-113.6012409,1,1,0,0,"Cassia, Idaho, US"
Texas,US,4/1/2020 21:58,34.53016752,-102.2617243,8,0,0,0,"Castro, Texas, US"
North Carolina,US,4/1/2020 21:58,36.39312665,-79.33353281,1,0,0,0,"Caswell, North Carolina, US"
Louisiana,US,4/1/2020 21:58,31.66778967,-91.84526385,3,1,0,0,"Catahoula, Louisiana, US"
North Carolina,US,4/1/2020 21:58,35.66211129,-81.2132617,16,0,0,0,"Catawba, North Carolina, US"
Georgia,US,4/1/2020 21:58,34.89872298,-85.13757014,4,0,0,0,"Catoosa, Georgia, US"
New York,US,4/1/2020 21:58,42.24778241,-78.67923096,7,0,0,0,"Cattaraugus, New York, US"
New York,US,4/1/2020 21:58,42.91261714,-76.55731592,4,0,0,0,"Cayuga, New York, US"
Maryland,US,4/1/2020 21:58,39.56647682,-75.94627411,16,0,0,0,"Cecil, Maryland, US"
Iowa,US,4/1/2020 21:58,41.77233777,-91.13246684,9,0,0,0,"Cedar, Iowa, US"
Missouri,US,4/1/2020 21:58,37.72391475,-93.85445441,5,0,0,0,"Cedar, Missouri, US"
Pennsylvania,US,4/1/2020 21:58,40.92058903,-77.82200624,27,0,0,0,"Centre, Pennsylvania, US"
Iowa,US,4/1/2020 21:58,43.08177563,-93.2612239,8,0,0,0,"Cerro Gordo, Iowa, US"
Colorado,US,4/1/2020 21:58,38.74745778,-106.1926573,17,1,0,0,"Chaffee, Colorado, US"
Alabama,US,4/1/2020 21:58,32.91360079,-85.39072749,42,4,0,0,"Chambers, Alabama, US"
Texas,US,4/1/2020 21:58,29.70972016,-94.67154501,9,0,0,0,"Chambers, Texas, US"
Illinois,US,4/1/2020 21:58,40.13919438,-88.20046615,33,0,0,0,"Champaign, Illinois, US"
Ohio,US,4/1/2020 21:58,40.13923427,-83.76875242,4,0,0,0,"Champaign, Ohio, US"
Missouri,US,4/1/2020 21:58,39.51499357,-92.9629191,4,0,0,0,"Chariton, Missouri, US"
Maryland,US,4/1/2020 21:58,38.51092331,-76.98580666,56,1,0,0,"Charles, Maryland, US"
Virginia,US,4/1/2020 21:58,37.35358063,-77.05634116,2,0,0,0,"Charles City, Virginia, US"
South Dakota,US,4/1/2020 21:58,43.20660134,-98.58856175,1,0,0,0,"Charles Mix, South Dakota, US"
South Carolina,US,4/1/2020 21:58,32.82487866,-79.96512315,190,1,0,0,"Charleston, South Carolina, US"
Michigan,US,4/1/2020 21:58,45.37790017,-85.19614053,4,0,0,0,"Charlevoix, Michigan, US"
Florida,US,4/1/2020 21:58,26.90131002,-81.92949121,24,0,0,0,"Charlotte, Florida, US"
Virginia,US,4/1/2020 21:58,38.03527919,-78.48569588,16,0,0,0,"Charlottesville, Virginia, US"
Georgia,US,4/1/2020 21:58,30.78371028,-82.13951596,1,0,0,0,"Charlton, Georgia, US"
Georgia,US,4/1/2020 21:58,32.00043026,-81.12489526,36,2,0,0,"Chatham, Georgia, US"
North Carolina,US,4/1/2020 21:58,35.70394416,-79.25541492,16,0,0,0,"Chatham, North Carolina, US"
Georgia,US,4/1/2020 21:58,32.34341231,-84.78809239,2,0,0,0,"Chattahoochee, Georgia, US"
Georgia,US,4/1/2020 21:58,34.47197698,-85.34535662,3,0,0,0,"Chattooga, Georgia, US"
Kansas,US,4/1/2020 21:58,37.14994405,-96.2454192,1,0,0,0,"Chautauqua, Kansas, US"
New York,US,4/1/2020 21:58,42.2276921,-79.36691763,8,1,0,0,"Chautauqua, New York, US"
New Mexico,US,4/1/2020 21:58,33.36406072,-104.4665365,10,0,0,0,"Chaves, New Mexico, US"
Tennessee,US,4/1/2020 21:58,36.26136216,-87.08903581,11,0,0,0,"Cheatham, Tennessee, US"
Michigan,US,4/1/2020 21:58,45.44787015,-84.50122149,2,0,0,0,"Cheboygan, Michigan, US"
Washington,US,4/1/2020 21:58,47.87046092,-120.6173956,17,2,0,0,"Chelan, Washington, US"
New York,US,4/1/2020 21:58,42.13891056,-76.7638805,22,0,0,0,"Chemung, New York, US"
New York,US,4/1/2020 21:58,42.49430041,-75.60887553,26,0,0,0,"Chenango, New York, US"
Alabama,US,4/1/2020 21:58,34.17805983,-85.60638968,2,0,0,0,"Cherokee, Alabama, US"
Georgia,US,4/1/2020 21:58,34.24393976,-84.47431861,83,4,0,0,"Cherokee, Georgia, US"
Kansas,US,4/1/2020 21:58,37.16928494,-94.8462897,3,0,0,0,"Cherokee, Kansas, US"
North Carolina,US,4/1/2020 21:58,35.1349263,-84.05970864,11,1,0,0,"Cherokee, North Carolina, US"
Oklahoma,US,4/1/2020 21:58,35.90692775,-94.99980896,7,0,0,0,"Cherokee, Oklahoma, US"
Texas,US,4/1/2020 21:58,31.837258,-95.16559897,5,0,0,0,"Cherokee, Texas, US"
Virginia,US,4/1/2020 21:58,36.67670048,-76.30545744,31,0,0,0,"Chesapeake, Virginia, US"
New Hampshire,US,4/1/2020 21:58,42.92015988,-72.25311043,4,0,0,0,"Cheshire, New Hampshire, US"
Pennsylvania,US,4/1/2020 21:58,39.97291773,-75.74768357,183,1,0,0,"Chester, Pennsylvania, US"
South Carolina,US,4/1/2020 21:58,34.69249168,-81.1583216,3,0,0,0,"Chester, South Carolina, US"
Tennessee,US,4/1/2020 21:58,35.42527478,-88.6095842,3,0,0,0,"Chester, Tennessee, US"
South Carolina,US,4/1/2020 21:58,34.64137396,-80.1564014,9,0,0,0,"Chesterfield, South Carolina, US"
Virginia,US,4/1/2020 21:58,37.37373208,-77.5868014,59,0,0,0,"Chesterfield, Virginia, US"
Mississippi,US,4/1/2020 21:58,33.91983202,-88.9481545,15,0,0,0,"Chickasaw, Mississippi, US"
Arkansas,US,4/1/2020 21:58,33.26458973,-91.29539209,2,0,0,0,"Chicot, Arkansas, US"
Alabama,US,4/1/2020 21:58,32.85044126,-86.7173256,13,0,0,0,"Chilton, Alabama, US"
Michigan,US,4/1/2020 21:58,46.29552653,-84.54353449,1,0,0,0,"Chippewa, Michigan, US"
Wisconsin,US,4/1/2020 21:58,45.06939744,-91.28068855,10,0,0,0,"Chippewa, Wisconsin, US"
Minnesota,US,4/1/2020 21:58,45.5021011,-92.90861945,3,0,0,0,"Chisago, Minnesota, US"
Vermont,US,4/1/2020 21:58,44.46322849,-73.08359212,164,4,0,0,"Chittenden, Vermont, US"
Alabama,US,4/1/2020 21:58,32.02227341,-88.2656443,4,0,0,0,"Choctaw, Alabama, US"
Mississippi,US,4/1/2020 21:58,33.34598242,-89.24809382,7,0,0,0,"Choctaw, Mississippi, US"
Oklahoma,US,4/1/2020 21:58,34.02807439,-95.54771129,1,0,0,0,"Choctaw, Oklahoma, US"
Illinois,US,4/1/2020 21:58,39.54581621,-89.27780482,14,0,0,0,"Christian, Illinois, US"
Kentucky,US,4/1/2020 21:58,36.89267803,-87.49055367,7,0,0,0,"Christian, Kentucky, US"
Missouri,US,4/1/2020 21:58,36.9711783,-93.18537118,12,0,0,0,"Christian, Missouri, US"
New Mexico,US,4/1/2020 21:58,34.91131525,-107.998876,2,0,0,0,"Cibola, New Mexico, US"
Florida,US,4/1/2020 21:58,28.84804315,-82.47614748,19,2,0,0,"Citrus, Florida, US"
Oregon,US,4/1/2020 21:58,45.18787398,-122.2179634,56,3,0,0,"Clackamas, Oregon, US"
Louisiana,US,4/1/2020 21:58,32.82308512,-92.99526883,10,0,0,0,"Claiborne, Louisiana, US"
Mississippi,US,4/1/2020 21:58,31.97061673,-90.90702196,1,0,0,0,"Claiborne, Mississippi, US"
Tennessee,US,4/1/2020 21:58,36.48319149,-83.65947309,2,0,0,0,"Claiborne, Tennessee, US"
Washington,US,4/1/2020 21:58,48.04754642,-123.9226319,8,0,0,0,"Clallam, Washington, US"
Michigan,US,4/1/2020 21:58,43.98794227,-84.8481986,1,0,0,0,"Clare, Michigan, US"
South Carolina,US,4/1/2020 21:58,33.66610974,-80.21647898,28,1,0,0,"Clarendon, South Carolina, US"
Pennsylvania,US,4/1/2020 21:58,41.19265812,-79.42413524,4,0,0,0,"Clarion, Pennsylvania, US"
Arkansas,US,4/1/2020 21:58,34.04613432,-93.17484713,24,0,0,0,"Clark, Arkansas, US"
Illinois,US,4/1/2020 21:58,39.33425789,-87.78705622,1,0,0,0,"Clark, Illinois, US"
Indiana,US,4/1/2020 21:58,38.48015445,-85.70510334,38,0,0,0,"Clark, Indiana, US"
Kentucky,US,4/1/2020 21:58,37.9689263,-84.14615986,8,0,0,0,"Clark, Kentucky, US"
Nevada,US,4/1/2020 21:58,36.21458855,-115.0130241,961,28,0,0,"Clark, Nevada, US"
Ohio,US,4/1/2020 21:58,39.91592258,-83.78498252,6,0,0,0,"Clark, Ohio, US"
South Dakota,US,4/1/2020 21:58,44.85834507,-97.72925109,1,0,0,0,"Clark, South Dakota, US"
Washington,US,4/1/2020 21:58,45.77568046,-122.4829204,130,6,0,0,"Clark, Washington, US"
Wisconsin,US,4/1/2020 21:58,44.73483377,-90.61207486,5,0,0,0,"Clark, Wisconsin, US"
Georgia,US,4/1/2020 21:58,33.95436462,-83.37124007,51,5,0,0,"Clarke, Georgia, US"
Mississippi,US,4/1/2020 21:58,32.04158545,-88.6889622,5,0,0,0,"Clarke, Mississippi, US"
Oregon,US,4/1/2020 21:58,45.99712889,-123.660711,3,0,0,0,"Clatsop, Oregon, US"
Alabama,US,4/1/2020 21:58,33.26984193,-85.85836077,2,0,0,0,"Clay, Alabama, US"
Florida,US,4/1/2020 21:58,29.98319144,-81.85609986,46,5,0,0,"Clay, Florida, US"
Georgia,US,4/1/2020 21:58,31.62221166,-84.97713865,5,0,0,0,"Clay, Georgia, US"
Indiana,US,4/1/2020 21:58,39.39561833,-87.11723506,1,0,0,0,"Clay, Indiana, US"
Iowa,US,4/1/2020 21:58,43.08247182,-95.15096481,1,0,0,0,"Clay, Iowa, US"
Kansas,US,4/1/2020 21:58,39.34948772,-97.16518128,1,0,0,0,"Clay, Kansas, US"
Minnesota,US,4/1/2020 21:58,46.89289518,-96.48761922,7,0,0,0,"Clay, Minnesota, US"
Mississippi,US,4/1/2020 21:58,33.65358105,-88.77784255,5,0,0,0,"Clay, Mississippi, US"
Missouri,US,4/1/2020 21:58,39.31132056,-94.41850862,21,0,0,0,"Clay, Missouri, US"
North Carolina,US,4/1/2020 21:58,35.05704275,-83.74353633,3,0,0,0,"Clay, North Carolina, US"
South Dakota,US,4/1/2020 21:58,42.91296147,-96.97656917,3,0,0,0,"Clay, South Dakota, US"
Tennessee,US,4/1/2020 21:58,36.55151008,-85.53930419,1,0,0,0,"Clay, Tennessee, US"
Texas,US,4/1/2020 21:58,33.78686685,-98.20771198,1,0,0,0,"Clay, Texas, US"
Georgia,US,4/1/2020 21:58,33.54187245,-84.35594188,122,3,0,0,"Clayton, Georgia, US"
Iowa,US,4/1/2020 21:58,42.84443388,-91.34133693,2,0,0,0,"Clayton, Iowa, US"
Colorado,US,4/1/2020 21:58,39.68864463,-105.6463118,4,0,0,0,"Clear Creek, Colorado, US"
Pennsylvania,US,4/1/2020 21:58,41.00110782,-78.47592663,4,0,0,0,"Clearfield, Pennsylvania, US"
Minnesota,US,4/1/2020 21:58,47.57992111,-95.37790562,2,0,0,0,"Clearwater, Minnesota, US"
Alabama,US,4/1/2020 21:58,33.67679204,-85.52005899,6,0,0,0,"Cleburne, Alabama, US"
Arkansas,US,4/1/2020 21:58,35.53864922,-92.02640019,62,2,0,0,"Cleburne, Arkansas, US"
Ohio,US,4/1/2020 21:58,39.04847534,-84.15375786,11,0,0,0,"Clermont, Ohio, US"
Arkansas,US,4/1/2020 21:58,33.89723187,-92.18537045,5,0,0,0,"Cleveland, Arkansas, US"
North Carolina,US,4/1/2020 21:58,35.33553364,-81.55204486,6,0,0,0,"Cleveland, North Carolina, US"
Oklahoma,US,4/1/2020 21:58,35.20413532,-97.32519562,87,6,0,0,"Cleveland, Oklahoma, US"
Georgia,US,4/1/2020 21:58,30.91395822,-82.70432472,1,0,0,0,"Clinch, Georgia, US"
Illinois,US,4/1/2020 21:58,38.60704876,-89.42385254,8,0,0,0,"Clinton, Illinois, US"
Indiana,US,4/1/2020 21:58,40.30319754,-86.47277257,1,0,0,0,"Clinton, Indiana, US"
Iowa,US,4/1/2020 21:58,41.89981633,-90.53275096,6,0,0,0,"Clinton, Iowa, US"
Michigan,US,4/1/2020 21:58,42.94400871,-84.60145248,33,0,0,0,"Clinton, Michigan, US"
Missouri,US,4/1/2020 21:58,39.6013098,-94.40465394,5,0,0,0,"Clinton, Missouri, US"
New York,US,4/1/2020 21:58,44.74530905,-73.67875352,25,0,0,0,"Clinton, New York, US"
Ohio,US,4/1/2020 21:58,39.41485808,-83.80852286,4,0,0,0,"Clinton, Ohio, US"
Mississippi,US,4/1/2020 21:58,34.22772299,-90.60415045,22,0,0,0,"Coahoma, Mississippi, US"
Georgia,US,4/1/2020 21:58,33.94243204,-84.5761255,293,15,0,0,"Cobb, Georgia, US"
Arizona,US,4/1/2020 21:58,31.87934684,-109.7516088,4,0,0,0,"Cochise, Arizona, US"
Tennessee,US,4/1/2020 21:58,35.9278914,-83.11828725,1,0,0,0,"Cocke, Tennessee, US"
Arizona,US,4/1/2020 21:58,35.6648,-111.4753,117,2,0,0,"Coconino,Arizona,US"
South Dakota,US,4/1/2020 21:58,44.97788119,-97.18827677,5,0,0,0,"Codington, South Dakota, US"
Georgia,US,4/1/2020 21:58,31.54892966,-82.8549206,9,0,0,0,"Coffee, Georgia, US"
Tennessee,US,4/1/2020 21:58,35.49090731,-86.07311784,1,0,0,0,"Coffee, Tennessee, US"
Kansas,US,4/1/2020 21:58,38.2365018,-95.73379515,16,0,0,0,"Coffey, Kansas, US"
Alabama,US,4/1/2020 21:58,34.69847452,-87.80168544,4,0,0,0,"Colbert, Alabama, US"
Missouri,US,4/1/2020 21:58,38.50455671,-92.27860244,25,0,0,0,"Cole, Missouri, US"
South Carolina,US,4/1/2020 21:58,32.87582989,-80.67641292,5,0,0,0,"Colleton, South Carolina, US"
Florida,US,4/1/2020 21:58,26.11091986,-81.34687065,150,1,0,0,"Collier, Florida, US"
Texas,US,4/1/2020 21:58,33.18820114,-96.57264368,184,1,0,0,"Collin, Texas, US"
Texas,US,4/1/2020 21:58,29.622098,-96.5273805,2,0,0,0,"Colorado, Texas, US"
Georgia,US,4/1/2020 21:58,31.18810588,-83.7677946,20,1,0,0,"Colquitt, Georgia, US"
Arkansas,US,4/1/2020 21:58,33.21230701,-93.22642793,1,0,0,0,"Columbia, Arkansas, US"
Florida,US,4/1/2020 21:58,30.22509788,-82.62160164,3,0,0,0,"Columbia, Florida, US"
Georgia,US,4/1/2020 21:58,33.54534185,-82.263524,24,0,0,0,"Columbia, Georgia, US"
New York,US,4/1/2020 21:58,42.24819348,-73.63089095,41,1,0,0,"Columbia, New York, US"
Oregon,US,4/1/2020 21:58,45.94464254,-123.0890898,1,0,0,0,"Columbia, Oregon, US"
Pennsylvania,US,4/1/2020 21:58,41.04821986,-76.40565017,8,0,0,0,"Columbia, Pennsylvania, US"
Washington,US,4/1/2020 21:58,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US"
Wisconsin,US,4/1/2020 21:58,43.46492199,-89.33589004,14,0,0,0,"Columbia, Wisconsin, US"
Ohio,US,4/1/2020 21:58,40.76932373,-80.78094576,19,2,0,0,"Columbiana, Ohio, US"
North Carolina,US,4/1/2020 21:58,34.26744084,-78.65801424,4,0,0,0,"Columbus, North Carolina, US"
California,US,4/1/2020 21:58,39.17881957,-122.2331726,1,0,0,0,"Colusa, California, US"
Texas,US,4/1/2020 21:58,29.80811278,-98.27647225,12,2,0,0,"Comal, Texas, US"
Oklahoma,US,4/1/2020 21:58,34.65973764,-98.47195055,21,0,0,0,"Comanche, Oklahoma, US"
Texas,US,4/1/2020 21:58,31.94854689,-98.55876441,2,0,0,0,"Comanche, Texas, US"
Louisiana,US,4/1/2020 21:58,31.44817835,-91.63814433,5,0,0,0,"Concordia, Louisiana, US"
California,US,4/1/2020 21:58,37.91923498,-121.9289527,249,3,0,0,"Contra Costa, California, US"
Wyoming,US,4/1/2020 21:58,42.97272268,-105.5081848,2,0,0,0,"Converse, Wyoming, US"
Arkansas,US,4/1/2020 21:58,35.26205537,-92.70506566,1,1,0,0,"Conway, Arkansas, US"
Georgia,US,4/1/2020 21:58,31.16068491,-83.42947229,1,0,0,0,"Cook, Georgia, US"
Illinois,US,4/1/2020 21:58,41.84144849,-87.81658794,5152,95,0,0,"Cook, Illinois, US"
Missouri,US,4/1/2020 21:58,38.844478,-92.80896081,2,0,0,0,"Cooper, Missouri, US"
Alabama,US,4/1/2020 21:58,32.93690146,-86.24847739,4,0,0,0,"Coosa, Alabama, US"
Mississippi,US,4/1/2020 21:58,31.86977774,-90.44565118,9,0,0,0,"Copiah, Mississippi, US"
New York,US,4/1/2020 21:58,42.59509207,-76.07048931,10,0,0,0,"Cortland, New York, US"
Texas,US,4/1/2020 21:58,31.39078397,-97.79936155,1,0,0,0,"Coryell, Texas, US"
Ohio,US,4/1/2020 21:58,40.30096166,-81.91729018,7,0,0,0,"Coshocton, Ohio, US"
Colorado,US,4/1/2020 21:58,37.27732493,-105.4276548,3,0,0,0,"Costilla, Colorado, US"
Oklahoma,US,4/1/2020 21:58,34.28845626,-98.37053567,1,0,0,0,"Cotton, Oklahoma, US"
Minnesota,US,4/1/2020 21:58,44.00715262,-95.18138802,3,0,0,0,"Cottonwood, Minnesota, US"
Alabama,US,4/1/2020 21:58,31.2477854,-86.45050893,3,0,0,0,"Covington, Alabama, US"
Mississippi,US,4/1/2020 21:58,31.63225413,-89.55389939,3,0,0,0,"Covington, Mississippi, US"
Virginia,US,4/1/2020 21:58,37.7824656,-79.98631446,1,0,0,0,"Covington, Virginia, US"
Georgia,US,4/1/2020 21:58,33.35334302,-84.76129976,42,2,0,0,"Coweta, Georgia, US"
Washington,US,4/1/2020 21:58,46.19074721,-122.6782231,14,0,0,0,"Cowlitz, Washington, US"
Oklahoma,US,4/1/2020 21:58,36.76268118,-95.20916602,2,0,0,0,"Craig, Oklahoma, US"
Arkansas,US,4/1/2020 21:58,35.83018283,-90.63235729,11,0,0,0,"Craighead, Arkansas, US"
Texas,US,4/1/2020 21:58,31.43052248,-102.5143314,2,0,0,0,"Crane, Texas, US"
North Carolina,US,4/1/2020 21:58,35.11833364,-77.08398081,7,0,0,0,"Craven, North Carolina, US"
Arkansas,US,4/1/2020 21:58,35.58928601,-94.2446814,1,0,0,0,"Crawford, Arkansas, US"
Illinois,US,4/1/2020 21:58,39.0032229,-87.75954624,1,0,0,0,"Crawford, Illinois, US"
Indiana,US,4/1/2020 21:58,38.28814402,-86.44518825,1,0,0,0,"Crawford, Indiana, US"
Iowa,US,4/1/2020 21:58,42.03718237,-95.3819718,1,0,0,0,"Crawford, Iowa, US"
Kansas,US,4/1/2020 21:58,37.50675523,-94.85245778,5,1,0,0,"Crawford, Kansas, US"
Michigan,US,4/1/2020 21:58,44.68255561,-84.61006219,1,0,0,0,"Crawford, Michigan, US"
Missouri,US,4/1/2020 21:58,37.97663738,-91.30528104,1,0,0,0,"Crawford, Missouri, US"
Ohio,US,4/1/2020 21:58,40.85065156,-82.91989099,5,0,0,0,"Crawford, Ohio, US"
Pennsylvania,US,4/1/2020 21:58,41.68447709,-80.10760592,5,0,0,0,"Crawford, Pennsylvania, US"
Wisconsin,US,4/1/2020 21:58,43.23870316,-90.93073686,1,0,0,0,"Crawford, Wisconsin, US"
Oklahoma,US,4/1/2020 21:58,35.90230551,-96.37086028,27,1,0,0,"Creek, Oklahoma, US"
Alabama,US,4/1/2020 21:58,31.72941803,-86.31593104,1,0,0,0,"Crenshaw, Alabama, US"
Georgia,US,4/1/2020 21:58,31.92289565,-83.76811843,17,0,0,0,"Crisp, Georgia, US"
Arkansas,US,4/1/2020 21:58,35.21247318,-90.30839406,29,0,0,0,"Crittenden, Arkansas, US"
Arkansas,US,4/1/2020 21:58,35.29631396,-90.77185818,1,0,0,0,"Cross, Arkansas, US"
Minnesota,US,4/1/2020 21:58,46.48096553,-94.06755609,1,0,0,0,"Crow Wing, Minnesota, US"
Colorado,US,4/1/2020 21:58,38.32608609,-103.7844965,1,1,0,0,"Crowley, Colorado, US"
Alabama,US,4/1/2020 21:58,34.13020303,-86.86888037,9,1,0,0,"Cullman, Alabama, US"
Virginia,US,4/1/2020 21:58,38.48199985,-77.9563087,5,0,0,0,"Culpeper, Virginia, US"
Illinois,US,4/1/2020 21:58,39.27432424,-88.2401158,1,0,0,0,"Cumberland, Illinois, US"
Maine,US,4/1/2020 21:58,43.8370751,-70.37226999,169,3,0,0,"Cumberland, Maine, US"
New Jersey,US,4/1/2020 21:58,39.37199394,-75.10712559,27,1,0,0,"Cumberland, New Jersey, US"
North Carolina,US,4/1/2020 21:58,35.04762133,-78.82623165,24,0,0,0,"Cumberland, North Carolina, US"
Pennsylvania,US,4/1/2020 21:58,40.1625372,-77.26130755,38,1,0,0,"Cumberland, Pennsylvania, US"
Tennessee,US,4/1/2020 21:58,35.95271721,-84.99840585,14,0,0,0,"Cumberland, Tennessee, US"
Nebraska,US,4/1/2020 21:58,41.91637624,-96.78730772,1,0,0,0,"Cuming, Nebraska, US"
