Date,Country,Confirmed
1/23/2020,Australia,0
1/24/2020,Australia,0
1/25/2020,Australia,0
1/26/2020,Australia,1
1/27/2020,Australia,1
1/28/2020,Australia,1
1/29/2020,Australia,1
1/30/2020,Australia,2
1/31/2020,Australia,3
2/1/2020,Australia,4
2/10/2020,Australia,4
2/11/2020,Australia,4
2/12/2020,Australia,4
2/13/2020,Australia,4
2/14/2020,Australia,4
2/15/2020,Australia,4
2/16/2020,Australia,4
2/17/2020,Australia,4
2/18/2020,Australia,4
2/19/2020,Australia,4
2/2/2020,Australia,4
2/20/2020,Australia,4
2/21/2020,Australia,4
2/22/2020,Australia,4
2/23/2020,Australia,4
2/24/2020,Australia,4
2/25/2020,Australia,4
2/26/2020,Australia,4
2/27/2020,Australia,4
2/28/2020,Australia,4
2/29/2020,Australia,7
2/3/2020,Australia,4
2/4/2020,Australia,4
2/5/2020,Australia,4
2/6/2020,Australia,4
2/7/2020,Australia,4
2/8/2020,Australia,4
2/9/2020,Australia,4
3/1/2020,Australia,7
3/10/2020,Australia,18
3/11/2020,Australia,21
3/12/2020,Australia,21
3/13/2020,Australia,36
3/14/2020,Australia,49
3/15/2020,Australia,57
3/16/2020,Australia,71
3/17/2020,Australia,94
3/18/2020,Australia,121
3/19/2020,Australia,121
3/2/2020,Australia,9
3/20/2020,Australia,121
3/21/2020,Australia,229
3/22/2020,Australia,355
3/23/2020,Australia,355
3/24/2020,Australia,411
3/25/2020,Australia,466
3/26/2020,Australia,520
3/27/2020,Australia,574
3/28/2020,Australia,685
3/29/2020,Australia,769
3/3/2020,Australia,9
3/30/2020,Australia,821
3/31/2020,Australia,917
3/4/2020,Australia,10
3/5/2020,Australia,10
3/6/2020,Australia,10
3/7/2020,Australia,11
3/8/2020,Australia,11
3/9/2020,Australia,15
4/1/2020,Australia,968
1/22/2020,Australia,0
1/23/2020,Australia,0
1/24/2020,Australia,0
1/25/2020,Australia,0
1/26/2020,Australia,0
1/27/2020,Australia,0
1/28/2020,Australia,0
1/29/2020,Australia,0
1/30/2020,Australia,0
1/31/2020,Australia,0
2/1/2020,Australia,0
2/10/2020,Australia,0
2/11/2020,Australia,0
2/12/2020,Australia,0
2/13/2020,Australia,0
2/14/2020,Australia,0
2/15/2020,Australia,0
2/16/2020,Australia,0
2/17/2020,Australia,0
2/18/2020,Australia,0
2/19/2020,Australia,0
2/2/2020,Australia,0
2/20/2020,Australia,0
2/21/2020,Australia,0
2/22/2020,Australia,0
2/23/2020,Australia,0
2/24/2020,Australia,0
2/25/2020,Australia,0
2/26/2020,Australia,0
2/27/2020,Australia,0
2/28/2020,Australia,0
2/29/2020,Australia,2
2/3/2020,Australia,0
2/4/2020,Australia,0
2/5/2020,Australia,0
2/6/2020,Australia,0
2/7/2020,Australia,0
2/8/2020,Australia,0
2/9/2020,Australia,0
3/1/2020,Australia,2
3/10/2020,Australia,6
3/11/2020,Australia,9
3/12/2020,Australia,9
3/13/2020,Australia,14
3/14/2020,Australia,17
3/15/2020,Australia,17
3/16/2020,Australia,28
3/17/2020,Australia,31
3/18/2020,Australia,35
3/19/2020,Australia,52
3/2/2020,Australia,2
3/20/2020,Australia,64
3/21/2020,Australia,90
3/22/2020,Australia,120
3/23/2020,Australia,140
3/24/2020,Australia,175
3/25/2020,Australia,175
3/26/2020,Australia,231
3/27/2020,Australia,231
3/28/2020,Australia,278
3/29/2020,Australia,311
3/3/2020,Australia,2
3/30/2020,Australia,355
3/31/2020,Australia,364
3/4/2020,Australia,2
3/5/2020,Australia,3
3/6/2020,Australia,3
3/7/2020,Australia,3
3/8/2020,Australia,3
3/9/2020,Australia,4
4/1/2020,Australia,392
1/22/2020,Austria,0
1/23/2020,Austria,0
1/24/2020,Austria,0
1/25/2020,Austria,0
1/26/2020,Austria,0
1/27/2020,Austria,0
1/28/2020,Austria,0
1/29/2020,Austria,0
1/30/2020,Austria,0
1/31/2020,Austria,0
2/1/2020,Austria,0
2/10/2020,Austria,0
2/11/2020,Austria,0
2/12/2020,Austria,0
2/13/2020,Austria,0
2/14/2020,Austria,0
2/15/2020,Austria,0
2/16/2020,Austria,0
2/17/2020,Austria,0
2/18/2020,Austria,0
2/19/2020,Austria,0
2/2/2020,Austria,0
2/20/2020,Austria,0
2/21/2020,Austria,0
2/22/2020,Austria,0
2/23/2020,Austria,0
2/24/2020,Austria,0
2/25/2020,Austria,2
2/26/2020,Austria,2
2/27/2020,Austria,3
2/28/2020,Austria,3
2/29/2020,Austria,9
2/3/2020,Austria,0
2/4/2020,Austria,0
2/5/2020,Austria,0
2/6/2020,Austria,0
2/7/2020,Austria,0
2/8/2020,Austria,0
2/9/2020,Austria,0
3/1/2020,Austria,14
3/10/2020,Austria,182
3/11/2020,Austria,246
3/12/2020,Austria,302
3/13/2020,Austria,504
3/14/2020,Austria,655
3/15/2020,Austria,860
3/16/2020,Austria,1018
3/17/2020,Austria,1332
3/18/2020,Austria,1646
3/19/2020,Austria,2013
3/2/2020,Austria,18
3/20/2020,Austria,2388
3/21/2020,Austria,2814
3/22/2020,Austria,3582
3/23/2020,Austria,4474
3/24/2020,Austria,5283
3/25/2020,Austria,5588
3/26/2020,Austria,6909
3/27/2020,Austria,7657
3/28/2020,Austria,8271
3/29/2020,Austria,8788
3/3/2020,Austria,21
3/30/2020,Austria,9618
3/31/2020,Austria,10180
3/4/2020,Austria,29
3/5/2020,Austria,41
3/6/2020,Austria,55
3/7/2020,Austria,79
3/8/2020,Austria,104
3/9/2020,Austria,131
4/1/2020,Austria,10711
1/22/2020,Azerbaijan,0
1/23/2020,Azerbaijan,0
1/24/2020,Azerbaijan,0
1/25/2020,Azerbaijan,0
1/26/2020,Azerbaijan,0
1/27/2020,Azerbaijan,0
1/28/2020,Azerbaijan,0
1/29/2020,Azerbaijan,0
1/30/2020,Azerbaijan,0
1/31/2020,Azerbaijan,0
2/1/2020,Azerbaijan,0
2/10/2020,Azerbaijan,0
2/11/2020,Azerbaijan,0
2/12/2020,Azerbaijan,0
2/13/2020,Azerbaijan,0
2/14/2020,Azerbaijan,0
2/15/2020,Azerbaijan,0
2/16/2020,Azerbaijan,0
2/17/2020,Azerbaijan,0
2/18/2020,Azerbaijan,0
2/19/2020,Azerbaijan,0
2/2/2020,Azerbaijan,0
2/20/2020,Azerbaijan,0
2/21/2020,Azerbaijan,0
2/22/2020,Azerbaijan,0
2/23/2020,Azerbaijan,0
2/24/2020,Azerbaijan,0
2/25/2020,Azerbaijan,0
2/26/2020,Azerbaijan,0
2/27/2020,Azerbaijan,0
2/28/2020,Azerbaijan,0
2/29/2020,Azerbaijan,0
2/3/2020,Azerbaijan,0
2/4/2020,Azerbaijan,0
2/5/2020,Azerbaijan,0
2/6/2020,Azerbaijan,0
2/7/2020,Azerbaijan,0
2/8/2020,Azerbaijan,0
2/9/2020,Azerbaijan,0
3/1/2020,Azerbaijan,3
3/10/2020,Azerbaijan,11
3/11/2020,Azerbaijan,11
3/12/2020,Azerbaijan,11
3/13/2020,Azerbaijan,15
3/14/2020,Azerbaijan,15
3/15/2020,Azerbaijan,23
3/16/2020,Azerbaijan,28
3/17/2020,Azerbaijan,28
3/18/2020,Azerbaijan,28
3/19/2020,Azerbaijan,44
3/2/2020,Azerbaijan,3
3/20/2020,Azerbaijan,44
3/21/2020,Azerbaijan,53
3/22/2020,Azerbaijan,65
3/23/2020,Azerbaijan,72
3/24/2020,Azerbaijan,87
3/25/2020,Azerbaijan,93
3/26/2020,Azerbaijan,122
3/27/2020,Azerbaijan,165
3/28/2020,Azerbaijan,182
3/29/2020,Azerbaijan,209
3/3/2020,Azerbaijan,3
3/30/2020,Azerbaijan,273
3/31/2020,Azerbaijan,298
3/4/2020,Azerbaijan,3
3/5/2020,Azerbaijan,6
3/6/2020,Azerbaijan,6
3/7/2020,Azerbaijan,9
3/8/2020,Azerbaijan,9
3/9/2020,Azerbaijan,9
4/1/2020,Azerbaijan,359
1/22/2020,Bahamas,0
1/23/2020,Bahamas,0
1/24/2020,Bahamas,0
1/25/2020,Bahamas,0
1/26/2020,Bahamas,0
1/27/2020,Bahamas,0
1/28/2020,Bahamas,0
1/29/2020,Bahamas,0
1/30/2020,Bahamas,0
1/31/2020,Bahamas,0
2/1/2020,Bahamas,0
2/10/2020,Bahamas,0
2/11/2020,Bahamas,0
2/12/2020,Bahamas,0
2/13/2020,Bahamas,0
2/14/2020,Bahamas,0
2/15/2020,Bahamas,0
2/16/2020,Bahamas,0
2/17/2020,Bahamas,0
2/18/2020,Bahamas,0
2/19/2020,Bahamas,0
2/2/2020,Bahamas,0
2/20/2020,Bahamas,0
2/21/2020,Bahamas,0
2/22/2020,Bahamas,0
2/23/2020,Bahamas,0
2/24/2020,Bahamas,0
2/25/2020,Bahamas,0
2/26/2020,Bahamas,0
2/27/2020,Bahamas,0
2/28/2020,Bahamas,0
2/29/2020,Bahamas,0
2/3/2020,Bahamas,0
2/4/2020,Bahamas,0
2/5/2020,Bahamas,0
2/6/2020,Bahamas,0
2/7/2020,Bahamas,0
2/8/2020,Bahamas,0
2/9/2020,Bahamas,0
3/1/2020,Bahamas,0
3/10/2020,Bahamas,0
3/11/2020,Bahamas,0
3/12/2020,Bahamas,0
3/13/2020,Bahamas,0
3/14/2020,Bahamas,0
3/15/2020,Bahamas,0
3/16/2020,Bahamas,1
3/17/2020,Bahamas,1
3/18/2020,Bahamas,1
3/19/2020,Bahamas,3
3/2/2020,Bahamas,0
3/20/2020,Bahamas,3
3/21/2020,Bahamas,4
3/22/2020,Bahamas,4
3/23/2020,Bahamas,4
3/24/2020,Bahamas,5
3/25/2020,Bahamas,5
3/26/2020,Bahamas,9
3/27/2020,Bahamas,10
3/28/2020,Bahamas,10
3/29/2020,Bahamas,11
3/3/2020,Bahamas,0
3/30/2020,Bahamas,14
3/31/2020,Bahamas,14
3/4/2020,Bahamas,0
3/5/2020,Bahamas,0
3/6/2020,Bahamas,0
3/7/2020,Bahamas,0
3/8/2020,Bahamas,0
3/9/2020,Bahamas,0
4/1/2020,Bahamas,21
1/22/2020,Bahrain,0
1/23/2020,Bahrain,0
1/24/2020,Bahrain,0
1/25/2020,Bahrain,0
1/26/2020,Bahrain,0
1/27/2020,Bahrain,0
1/28/2020,Bahrain,0
1/29/2020,Bahrain,0
1/30/2020,Bahrain,0
1/31/2020,Bahrain,0
2/1/2020,Bahrain,0
2/10/2020,Bahrain,0
2/11/2020,Bahrain,0
2/12/2020,Bahrain,0
2/13/2020,Bahrain,0
2/14/2020,Bahrain,0
2/15/2020,Bahrain,0
2/16/2020,Bahrain,0
2/17/2020,Bahrain,0
2/18/2020,Bahrain,0
2/19/2020,Bahrain,0
2/2/2020,Bahrain,0
2/20/2020,Bahrain,0
2/21/2020,Bahrain,0
2/22/2020,Bahrain,0
2/23/2020,Bahrain,0
2/24/2020,Bahrain,1
2/25/2020,Bahrain,23
2/26/2020,Bahrain,33
2/27/2020,Bahrain,33
2/28/2020,Bahrain,36
2/29/2020,Bahrain,41
2/3/2020,Bahrain,0
2/4/2020,Bahrain,0
2/5/2020,Bahrain,0
2/6/2020,Bahrain,0
2/7/2020,Bahrain,0
2/8/2020,Bahrain,0
2/9/2020,Bahrain,0
3/1/2020,Bahrain,47
3/10/2020,Bahrain,110
3/11/2020,Bahrain,195
3/12/2020,Bahrain,195
3/13/2020,Bahrain,195
3/14/2020,Bahrain,210
3/15/2020,Bahrain,214
3/16/2020,Bahrain,214
3/17/2020,Bahrain,228
3/18/2020,Bahrain,256
3/19/2020,Bahrain,278
3/2/2020,Bahrain,49
3/20/2020,Bahrain,285
3/21/2020,Bahrain,305
3/22/2020,Bahrain,334
3/23/2020,Bahrain,377
3/24/2020,Bahrain,392
3/25/2020,Bahrain,419
3/26/2020,Bahrain,458
3/27/2020,Bahrain,466
3/28/2020,Bahrain,476
3/29/2020,Bahrain,499
3/3/2020,Bahrain,49
3/30/2020,Bahrain,515
3/31/2020,Bahrain,567
3/4/2020,Bahrain,52
3/5/2020,Bahrain,55
3/6/2020,Bahrain,60
3/7/2020,Bahrain,85
3/8/2020,Bahrain,85
3/9/2020,Bahrain,95
4/1/2020,Bahrain,569
1/22/2020,Bangladesh,0
1/23/2020,Bangladesh,0
1/24/2020,Bangladesh,0
1/25/2020,Bangladesh,0
1/26/2020,Bangladesh,0
1/27/2020,Bangladesh,0
1/28/2020,Bangladesh,0
1/29/2020,Bangladesh,0
1/30/2020,Bangladesh,0
1/31/2020,Bangladesh,0
2/1/2020,Bangladesh,0
2/10/2020,Bangladesh,0
2/11/2020,Bangladesh,0
2/12/2020,Bangladesh,0
2/13/2020,Bangladesh,0
2/14/2020,Bangladesh,0
2/15/2020,Bangladesh,0
2/16/2020,Bangladesh,0
2/17/2020,Bangladesh,0
2/18/2020,Bangladesh,0
2/19/2020,Bangladesh,0
2/2/2020,Bangladesh,0
2/20/2020,Bangladesh,0
2/21/2020,Bangladesh,0
2/22/2020,Bangladesh,0
2/23/2020,Bangladesh,0
2/24/2020,Bangladesh,0
2/25/2020,Bangladesh,0
2/26/2020,Bangladesh,0
2/27/2020,Bangladesh,0
2/28/2020,Bangladesh,0
2/29/2020,Bangladesh,0
2/3/2020,Bangladesh,0
2/4/2020,Bangladesh,0
2/5/2020,Bangladesh,0
2/6/2020,Bangladesh,0
2/7/2020,Bangladesh,0
2/8/2020,Bangladesh,0
2/9/2020,Bangladesh,0
3/1/2020,Bangladesh,0
3/10/2020,Bangladesh,3
3/11/2020,Bangladesh,3
3/12/2020,Bangladesh,3
3/13/2020,Bangladesh,3
3/14/2020,Bangladesh,3
3/15/2020,Bangladesh,5
3/16/2020,Bangladesh,8
3/17/2020,Bangladesh,10
3/18/2020,Bangladesh,14
3/19/2020,Bangladesh,17
3/2/2020,Bangladesh,0
3/20/2020,Bangladesh,20
3/21/2020,Bangladesh,25
3/22/2020,Bangladesh,27
3/23/2020,Bangladesh,33
3/24/2020,Bangladesh,39
3/25/2020,Bangladesh,39
3/26/2020,Bangladesh,44
3/27/2020,Bangladesh,48
3/28/2020,Bangladesh,48
3/29/2020,Bangladesh,48
3/3/2020,Bangladesh,0
3/30/2020,Bangladesh,49
3/31/2020,Bangladesh,51
3/4/2020,Bangladesh,0
3/5/2020,Bangladesh,0
3/6/2020,Bangladesh,0
3/7/2020,Bangladesh,0
3/8/2020,Bangladesh,3
3/9/2020,Bangladesh,3
4/1/2020,Bangladesh,54
1/22/2020,Barbados,0
1/23/2020,Barbados,0
1/24/2020,Barbados,0
1/25/2020,Barbados,0
1/26/2020,Barbados,0
1/27/2020,Barbados,0
1/28/2020,Barbados,0
1/29/2020,Barbados,0
1/30/2020,Barbados,0
1/31/2020,Barbados,0
2/1/2020,Barbados,0
2/10/2020,Barbados,0
2/11/2020,Barbados,0
2/12/2020,Barbados,0
2/13/2020,Barbados,0
2/14/2020,Barbados,0
2/15/2020,Barbados,0
2/16/2020,Barbados,0
2/17/2020,Barbados,0
2/18/2020,Barbados,0
2/19/2020,Barbados,0
2/2/2020,Barbados,0
2/20/2020,Barbados,0
2/21/2020,Barbados,0
2/22/2020,Barbados,0
2/23/2020,Barbados,0
2/24/2020,Barbados,0
2/25/2020,Barbados,0
2/26/2020,Barbados,0
2/27/2020,Barbados,0
2/28/2020,Barbados,0
2/29/2020,Barbados,0
2/3/2020,Barbados,0
2/4/2020,Barbados,0
2/5/2020,Barbados,0
2/6/2020,Barbados,0
2/7/2020,Barbados,0
2/8/2020,Barbados,0
2/9/2020,Barbados,0
3/1/2020,Barbados,0
3/10/2020,Barbados,0
3/11/2020,Barbados,0
3/12/2020,Barbados,0
3/13/2020,Barbados,0
3/14/2020,Barbados,0
3/15/2020,Barbados,0
3/16/2020,Barbados,0
3/17/2020,Barbados,2
3/18/2020,Barbados,2
3/19/2020,Barbados,5
3/2/2020,Barbados,0
3/20/2020,Barbados,5
3/21/2020,Barbados,6
3/22/2020,Barbados,14
3/23/2020,Barbados,17
3/24/2020,Barbados,18
3/25/2020,Barbados,18
3/26/2020,Barbados,18
3/27/2020,Barbados,24
3/28/2020,Barbados,26
3/29/2020,Barbados,33
3/3/2020,Barbados,0
3/30/2020,Barbados,33
3/31/2020,Barbados,34
3/4/2020,Barbados,0
3/5/2020,Barbados,0
3/6/2020,Barbados,0
3/7/2020,Barbados,0
3/8/2020,Barbados,0
3/9/2020,Barbados,0
4/1/2020,Barbados,34
1/22/2020,Belarus,0
1/23/2020,Belarus,0
1/24/2020,Belarus,0
1/25/2020,Belarus,0
1/26/2020,Belarus,0
1/27/2020,Belarus,0
1/28/2020,Belarus,0
1/29/2020,Belarus,0
1/30/2020,Belarus,0
1/31/2020,Belarus,0
2/1/2020,Belarus,0
2/10/2020,Belarus,0
2/11/2020,Belarus,0
2/12/2020,Belarus,0
2/13/2020,Belarus,0
2/14/2020,Belarus,0
2/15/2020,Belarus,0
2/16/2020,Belarus,0
2/17/2020,Belarus,0
2/18/2020,Belarus,0
2/19/2020,Belarus,0
2/2/2020,Belarus,0
2/20/2020,Belarus,0
2/21/2020,Belarus,0
2/22/2020,Belarus,0
2/23/2020,Belarus,0
2/24/2020,Belarus,0
2/25/2020,Belarus,0
2/26/2020,Belarus,0
2/27/2020,Belarus,0
2/28/2020,Belarus,1
2/29/2020,Belarus,1
2/3/2020,Belarus,0
2/4/2020,Belarus,0
2/5/2020,Belarus,0
2/6/2020,Belarus,0
2/7/2020,Belarus,0
2/8/2020,Belarus,0
2/9/2020,Belarus,0
3/1/2020,Belarus,1
3/10/2020,Belarus,9
3/11/2020,Belarus,9
3/12/2020,Belarus,12
3/13/2020,Belarus,27
3/14/2020,Belarus,27
3/15/2020,Belarus,27
3/16/2020,Belarus,36
3/17/2020,Belarus,36
3/18/2020,Belarus,51
3/19/2020,Belarus,51
3/2/2020,Belarus,1
3/20/2020,Belarus,69
3/21/2020,Belarus,76
3/22/2020,Belarus,76
3/23/2020,Belarus,81
3/24/2020,Belarus,81
3/25/2020,Belarus,86
3/26/2020,Belarus,86
3/27/2020,Belarus,94
3/28/2020,Belarus,94
3/29/2020,Belarus,94
3/3/2020,Belarus,1
3/30/2020,Belarus,152
3/31/2020,Belarus,152
3/4/2020,Belarus,6
3/5/2020,Belarus,6
3/6/2020,Belarus,6
3/7/2020,Belarus,6
3/8/2020,Belarus,6
3/9/2020,Belarus,6
4/1/2020,Belarus,163
1/22/2020,Belgium,0
1/23/2020,Belgium,0
1/24/2020,Belgium,0
1/25/2020,Belgium,0
1/26/2020,Belgium,0
1/27/2020,Belgium,0
1/28/2020,Belgium,0
1/29/2020,Belgium,0
1/30/2020,Belgium,0
1/31/2020,Belgium,0
2/1/2020,Belgium,0
2/10/2020,Belgium,1
2/11/2020,Belgium,1
2/12/2020,Belgium,1
2/13/2020,Belgium,1
2/14/2020,Belgium,1
2/15/2020,Belgium,1
2/16/2020,Belgium,1
2/17/2020,Belgium,1
2/18/2020,Belgium,1
2/19/2020,Belgium,1
2/2/2020,Belgium,0
2/20/2020,Belgium,1
2/21/2020,Belgium,1
2/22/2020,Belgium,1
2/23/2020,Belgium,1
2/24/2020,Belgium,1
2/25/2020,Belgium,1
2/26/2020,Belgium,1
2/27/2020,Belgium,1
2/28/2020,Belgium,1
2/29/2020,Belgium,1
2/3/2020,Belgium,0
2/4/2020,Belgium,1
2/5/2020,Belgium,1
2/6/2020,Belgium,1
2/7/2020,Belgium,1
2/8/2020,Belgium,1
2/9/2020,Belgium,1
3/1/2020,Belgium,2
3/10/2020,Belgium,267
3/11/2020,Belgium,314
3/12/2020,Belgium,314
3/13/2020,Belgium,559
3/14/2020,Belgium,689
3/15/2020,Belgium,886
3/16/2020,Belgium,1058
3/17/2020,Belgium,1243
3/18/2020,Belgium,1486
3/19/2020,Belgium,1795
3/2/2020,Belgium,8
3/20/2020,Belgium,2257
3/21/2020,Belgium,2815
3/22/2020,Belgium,3401
3/23/2020,Belgium,3743
3/24/2020,Belgium,4269
3/25/2020,Belgium,4937
3/26/2020,Belgium,6235
3/27/2020,Belgium,7284
3/28/2020,Belgium,9134
3/29/2020,Belgium,10836
3/3/2020,Belgium,13
3/30/2020,Belgium,11899
3/31/2020,Belgium,12775
3/4/2020,Belgium,23
3/5/2020,Belgium,50
3/6/2020,Belgium,109
3/7/2020,Belgium,169
3/8/2020,Belgium,200
3/9/2020,Belgium,239
4/1/2020,Belgium,13964
1/22/2020,Benin,0
1/23/2020,Benin,0
1/24/2020,Benin,0
1/25/2020,Benin,0
1/26/2020,Benin,0
1/27/2020,Benin,0
1/28/2020,Benin,0
1/29/2020,Benin,0
1/30/2020,Benin,0
1/31/2020,Benin,0
2/1/2020,Benin,0
2/10/2020,Benin,0
2/11/2020,Benin,0
2/12/2020,Benin,0
2/13/2020,Benin,0
2/14/2020,Benin,0
2/15/2020,Benin,0
2/16/2020,Benin,0
2/17/2020,Benin,0
2/18/2020,Benin,0
2/19/2020,Benin,0
2/2/2020,Benin,0
2/20/2020,Benin,0
2/21/2020,Benin,0
2/22/2020,Benin,0
2/23/2020,Benin,0
2/24/2020,Benin,0
2/25/2020,Benin,0
2/26/2020,Benin,0
2/27/2020,Benin,0
2/28/2020,Benin,0
2/29/2020,Benin,0
2/3/2020,Benin,0
2/4/2020,Benin,0
2/5/2020,Benin,0
2/6/2020,Benin,0
2/7/2020,Benin,0
2/8/2020,Benin,0
2/9/2020,Benin,0
3/1/2020,Benin,0
3/10/2020,Benin,0
3/11/2020,Benin,0
3/12/2020,Benin,0
3/13/2020,Benin,0
3/14/2020,Benin,0
3/15/2020,Benin,0
3/16/2020,Benin,1
3/17/2020,Benin,1
3/18/2020,Benin,2
3/19/2020,Benin,2
3/2/2020,Benin,0
3/20/2020,Benin,2
3/21/2020,Benin,2
3/22/2020,Benin,2
3/23/2020,Benin,5
3/24/2020,Benin,6
3/25/2020,Benin,6
3/26/2020,Benin,6
3/27/2020,Benin,6
3/28/2020,Benin,6
3/29/2020,Benin,6
3/3/2020,Benin,0
3/30/2020,Benin,6
3/31/2020,Benin,9
3/4/2020,Benin,0
3/5/2020,Benin,0
3/6/2020,Benin,0
3/7/2020,Benin,0
3/8/2020,Benin,0
3/9/2020,Benin,0
4/1/2020,Benin,13
1/22/2020,Bhutan,0
1/23/2020,Bhutan,0
1/24/2020,Bhutan,0
1/25/2020,Bhutan,0
1/26/2020,Bhutan,0
1/27/2020,Bhutan,0
1/28/2020,Bhutan,0
1/29/2020,Bhutan,0
1/30/2020,Bhutan,0
1/31/2020,Bhutan,0
2/1/2020,Bhutan,0
2/10/2020,Bhutan,0
2/11/2020,Bhutan,0
2/12/2020,Bhutan,0
2/13/2020,Bhutan,0
2/14/2020,Bhutan,0
2/15/2020,Bhutan,0
2/16/2020,Bhutan,0
2/17/2020,Bhutan,0
2/18/2020,Bhutan,0
2/19/2020,Bhutan,0
2/2/2020,Bhutan,0
2/20/2020,Bhutan,0
2/21/2020,Bhutan,0
2/22/2020,Bhutan,0
2/23/2020,Bhutan,0
2/24/2020,Bhutan,0
2/25/2020,Bhutan,0
2/26/2020,Bhutan,0
2/27/2020,Bhutan,0
2/28/2020,Bhutan,0
2/29/2020,Bhutan,0
2/3/2020,Bhutan,0
2/4/2020,Bhutan,0
2/5/2020,Bhutan,0
2/6/2020,Bhutan,0
2/7/2020,Bhutan,0
2/8/2020,Bhutan,0
2/9/2020,Bhutan,0
3/1/2020,Bhutan,0
3/10/2020,Bhutan,1
3/11/2020,Bhutan,1
3/12/2020,Bhutan,1
3/13/2020,Bhutan,1
3/14/2020,Bhutan,1
3/15/2020,Bhutan,1
3/16/2020,Bhutan,1
3/17/2020,Bhutan,1
3/18/2020,Bhutan,1
3/19/2020,Bhutan,1
3/2/2020,Bhutan,0
3/20/2020,Bhutan,2
3/21/2020,Bhutan,2
3/22/2020,Bhutan,2
3/23/2020,Bhutan,2
3/24/2020,Bhutan,2
3/25/2020,Bhutan,2
3/26/2020,Bhutan,2
3/27/2020,Bhutan,3
3/28/2020,Bhutan,3
3/29/2020,Bhutan,4
3/3/2020,Bhutan,0
3/30/2020,Bhutan,4
3/31/2020,Bhutan,4
3/4/2020,Bhutan,0
3/5/2020,Bhutan,0
3/6/2020,Bhutan,1
3/7/2020,Bhutan,1
3/8/2020,Bhutan,1
3/9/2020,Bhutan,1
4/1/2020,Bhutan,4
1/22/2020,Bolivia,0
1/23/2020,Bolivia,0
1/24/2020,Bolivia,0
1/25/2020,Bolivia,0
1/26/2020,Bolivia,0
1/27/2020,Bolivia,0
1/28/2020,Bolivia,0
1/29/2020,Bolivia,0
1/30/2020,Bolivia,0
1/31/2020,Bolivia,0
2/1/2020,Bolivia,0
2/10/2020,Bolivia,0
2/11/2020,Bolivia,0
2/12/2020,Bolivia,0
2/13/2020,Bolivia,0
2/14/2020,Bolivia,0
2/15/2020,Bolivia,0
2/16/2020,Bolivia,0
2/17/2020,Bolivia,0
2/18/2020,Bolivia,0
2/19/2020,Bolivia,0
2/2/2020,Bolivia,0
2/20/2020,Bolivia,0
2/21/2020,Bolivia,0
2/22/2020,Bolivia,0
2/23/2020,Bolivia,0
2/24/2020,Bolivia,0
2/25/2020,Bolivia,0
2/26/2020,Bolivia,0
2/27/2020,Bolivia,0
2/28/2020,Bolivia,0
2/29/2020,Bolivia,0
2/3/2020,Bolivia,0
2/4/2020,Bolivia,0
2/5/2020,Bolivia,0
2/6/2020,Bolivia,0
2/7/2020,Bolivia,0
2/8/2020,Bolivia,0
2/9/2020,Bolivia,0
3/1/2020,Bolivia,0
3/10/2020,Bolivia,0
3/11/2020,Bolivia,2
3/12/2020,Bolivia,2
3/13/2020,Bolivia,3
3/14/2020,Bolivia,10
3/15/2020,Bolivia,10
3/16/2020,Bolivia,11
3/17/2020,Bolivia,11
3/18/2020,Bolivia,12
3/19/2020,Bolivia,12
3/2/2020,Bolivia,0
3/20/2020,Bolivia,15
3/21/2020,Bolivia,19
3/22/2020,Bolivia,24
3/23/2020,Bolivia,27
3/24/2020,Bolivia,29
3/25/2020,Bolivia,32
3/26/2020,Bolivia,43
3/27/2020,Bolivia,61
3/28/2020,Bolivia,74
3/29/2020,Bolivia,81
3/3/2020,Bolivia,0
3/30/2020,Bolivia,97
3/31/2020,Bolivia,107
3/4/2020,Bolivia,0
3/5/2020,Bolivia,0
3/6/2020,Bolivia,0
3/7/2020,Bolivia,0
3/8/2020,Bolivia,0
3/9/2020,Bolivia,0
4/1/2020,Bolivia,115
1/22/2020,Bosnia and Herzegovina,0
1/23/2020,Bosnia and Herzegovina,0
1/24/2020,Bosnia and Herzegovina,0
1/25/2020,Bosnia and Herzegovina,0
1/26/2020,Bosnia and Herzegovina,0
1/27/2020,Bosnia and Herzegovina,0
1/28/2020,Bosnia and Herzegovina,0
1/29/2020,Bosnia and Herzegovina,0
1/30/2020,Bosnia and Herzegovina,0
1/31/2020,Bosnia and Herzegovina,0
2/1/2020,Bosnia and Herzegovina,0
2/10/2020,Bosnia and Herzegovina,0
2/11/2020,Bosnia and Herzegovina,0
2/12/2020,Bosnia and Herzegovina,0
2/13/2020,Bosnia and Herzegovina,0
2/14/2020,Bosnia and Herzegovina,0
2/15/2020,Bosnia and Herzegovina,0
2/16/2020,Bosnia and Herzegovina,0
2/17/2020,Bosnia and Herzegovina,0
2/18/2020,Bosnia and Herzegovina,0
2/19/2020,Bosnia and Herzegovina,0
2/2/2020,Bosnia and Herzegovina,0
2/20/2020,Bosnia and Herzegovina,0
2/21/2020,Bosnia and Herzegovina,0
2/22/2020,Bosnia and Herzegovina,0
2/23/2020,Bosnia and Herzegovina,0
2/24/2020,Bosnia and Herzegovina,0
2/25/2020,Bosnia and Herzegovina,0
2/26/2020,Bosnia and Herzegovina,0
2/27/2020,Bosnia and Herzegovina,0
2/28/2020,Bosnia and Herzegovina,0
